,,Latinx Population,White Population,Native American Population,Asian Population,Black Population,Number of Air BnB Listings
2011,11716,1856.0,31144.0,0.0,818.0,194.0,0.0
2011,11717,73328.0,69330.0,1795.0,6256.0,28308.0,0.0
2011,11718,388.0,8591.0,0.0,524.0,49.0,0.0
2011,11719,574.0,7072.0,188.0,52.0,771.0,0.0
2011,11720,7888.0,76331.0,208.0,6360.0,3804.0,0.0
2011,11721,474.0,18904.0,14.0,555.0,229.0,0.0
2011,11722,40600.0,46195.0,1589.0,5723.0,27015.0,0.0
2011,11724,476.0,8512.0,0.0,132.0,0.0,0.0
2011,11725,2492.0,80332.0,36.0,5742.0,605.0,0.0
2011,11726,12896.0,35232.0,240.0,3418.0,10097.0,0.0
2011,11727,8466.0,60387.0,250.0,7624.0,11749.0,0.0
2011,11729,6674.0,60669.0,248.0,8349.0,11502.0,0.0
2011,11730,2380.0,38246.0,24.0,768.0,918.0,0.0
2011,11731,3112.0,85752.0,89.0,3928.0,964.0,0.0
2011,11732,248.0,8912.0,0.0,302.0,93.0,0.0
2011,11733,2330.0,48145.0,111.0,5280.0,1550.0,0.0
2011,11735,8772.0,81665.0,472.0,6997.0,3421.0,0.0
2011,11738,4478.0,46960.0,350.0,1962.0,1818.0,0.0
2011,11739,156.0,4230.0,0.0,98.0,28.0,0.0
2011,11740,1462.0,25203.0,0.0,1450.0,576.0,0.0
2011,11741,6192.0,72259.0,173.0,3996.0,2460.0,0.0
2011,11742,2672.0,33222.0,50.0,2695.0,418.0,0.0
2011,11743,5806.0,110268.0,443.0,5907.0,7633.0,0.0
2011,11746,25564.0,149541.0,892.0,17236.0,11377.0,0.0
2011,11747,1298.0,50064.0,18.0,6130.0,3308.0,0.0
2011,11749,2286.0,6154.0,0.0,648.0,1770.0,0.0
2011,11751,3432.0,38484.0,96.0,714.0,1952.0,0.0
2011,11752,2356.0,26535.0,0.0,592.0,271.0,0.0
2011,11753,146.0,26534.0,363.0,10252.0,665.0,0.0
2011,11754,1894.0,54864.0,69.0,1100.0,276.0,0.0
2011,11755,1514.0,32556.0,18.0,2850.0,751.0,0.0
2011,11756,11594.0,113286.0,178.0,9150.0,1041.0,0.0
2011,11757,11618.0,122122.0,628.0,3184.0,2740.0,0.0
2011,11758,8924.0,149868.0,496.0,3081.0,5584.0,0.0
2011,11762,2518.0,63251.0,230.0,1927.0,380.0,0.0
2011,11763,11944.0,70909.0,731.0,2860.0,7763.0,0.0
2011,11764,1696.0,37220.0,178.0,944.0,1432.0,0.0
2011,11765,102.0,1414.0,0.0,174.0,0.0,0.0
2011,11766,1190.0,31481.0,42.0,3064.0,979.0,0.0
2011,11767,1472.0,41152.0,89.0,1632.0,545.0,0.0
2011,11768,1066.0,62009.0,162.0,2984.0,475.0,0.0
2011,11769,716.0,25527.0,95.0,1228.0,95.0,0.0
2011,11770,0.0,657.0,0.0,76.0,0.0,0.0
2011,11771,1248.0,24094.0,16.0,1342.0,1454.0,0.0
2011,11772,17808.0,109474.0,355.0,2509.0,9657.0,0.0
2011,11776,7392.0,60825.0,462.0,4472.0,1054.0,0.0
2011,11777,1048.0,25285.0,246.0,2120.0,578.0,0.0
2011,11778,1670.0,35231.0,30.0,258.0,477.0,0.0
2011,11779,8898.0,103945.0,643.0,7053.0,1499.0,0.0
2011,11780,1296.0,42517.0,75.0,1032.0,423.0,0.0
2011,11782,1288.0,42829.0,44.0,958.0,304.0,0.0
2011,11783,2000.0,60604.0,0.0,1771.0,177.0,0.0
2011,11784,6558.0,62801.0,186.0,6361.0,2234.0,0.0
2011,11786,670.0,18027.0,86.0,454.0,83.0,0.0
2011,11787,3054.0,103026.0,103.0,4789.0,821.0,0.0
2011,11788,3072.0,44568.0,70.0,3089.0,783.0,0.0
2011,11789,970.0,21871.0,22.0,830.0,12.0,0.0
2011,11790,1970.0,42327.0,66.0,10880.0,2474.0,0.0
2011,11791,2552.0,59590.0,318.0,19841.0,689.0,0.0
2011,11792,918.0,27469.0,46.0,818.0,195.0,0.0
2011,11793,3578.0,90179.0,160.0,4610.0,757.0,0.0
2011,11794,672.0,3150.0,50.0,4711.0,1325.0,0.0
2011,11795,2178.0,74915.0,841.0,904.0,144.0,0.0
2011,11796,262.0,10591.0,0.0,32.0,106.0,0.0
2011,11797,196.0,22737.0,0.0,4072.0,669.0,0.0
2011,11798,6036.0,7728.0,508.0,1048.0,31150.0,0.0
2011,11801,8814.0,83766.0,191.0,29052.0,1626.0,0.0
2011,11803,1726.0,73078.0,55.0,11852.0,803.0,0.0
2011,11804,450.0,14225.0,82.0,950.0,102.0,0.0
2011,11901,12162.0,57848.0,966.0,896.0,10887.0,0.0
2011,11930,140.0,3434.0,0.0,0.0,75.0,0.0
2011,11931,0.0,138.0,0.0,0.0,0.0,0.0
2011,11932,106.0,2119.0,0.0,96.0,252.0,0.0
2011,11933,282.0,17721.0,65.0,680.0,1108.0,0.0
2011,11934,1760.0,21570.0,78.0,111.0,746.0,0.0
2011,11935,96.0,10235.0,24.0,160.0,393.0,0.0
2011,11937,9964.0,35754.0,36.0,1332.0,1201.0,0.0
2011,11939,152.0,3608.0,69.0,224.0,26.0,0.0
2011,11940,342.0,14320.0,0.0,244.0,105.0,0.0
2011,11941,292.0,4774.0,0.0,56.0,126.0,0.0
2011,11942,480.0,13818.0,0.0,384.0,0.0,0.0
2011,11944,1874.0,9538.0,0.0,32.0,795.0,0.0
2011,11946,7112.0,36150.0,48.0,468.0,735.0,0.0
2011,11947,0.0,363.0,0.0,0.0,0.0,0.0
2011,11948,44.0,2183.0,0.0,0.0,0.0,0.0
2011,11949,846.0,39206.0,113.0,436.0,982.0,0.0
2011,11950,6598.0,37936.0,1128.0,1038.0,3697.0,0.0
2011,11951,3688.0,34270.0,245.0,634.0,4077.0,0.0
2011,11952,346.0,13050.0,0.0,216.0,405.0,0.0
2011,11953,2762.0,27875.0,407.0,3479.0,4837.0,0.0
2011,11954,998.0,9074.0,0.0,16.0,135.0,0.0
2011,11955,178.0,8259.0,0.0,436.0,267.0,0.0
2011,11956,74.0,827.0,0.0,0.0,0.0,0.0
2011,11957,48.0,1874.0,46.0,28.0,3.0,0.0
2011,11958,0.0,1362.0,0.0,0.0,0.0,0.0
2011,11959,120.0,1559.0,61.0,0.0,303.0,0.0
2011,11960,78.0,2850.0,0.0,0.0,0.0,0.0
2011,11961,1186.0,32335.0,30.0,1050.0,2181.0,0.0
2011,11962,0.0,633.0,18.0,0.0,0.0,0.0
2011,11963,1518.0,17556.0,335.0,707.0,287.0,0.0
2011,11964,296.0,4660.0,0.0,0.0,116.0,0.0
2011,11965,74.0,2417.0,0.0,12.0,9.0,0.0
2011,11967,9142.0,64484.0,747.0,4627.0,4757.0,0.0
2011,11968,3392.0,29671.0,1635.0,1941.0,1639.0,0.0
2011,11970,0.0,2538.0,0.0,0.0,0.0,0.0
2011,11971,264.0,16864.0,192.0,36.0,396.0,0.0
2011,11972,326.0,2213.0,0.0,4.0,72.0,0.0
2011,11973,0.0,0.0,0.0,76.0,0.0,0.0
2011,11975,40.0,1013.0,0.0,12.0,11.0,0.0
2011,11976,296.0,5066.0,0.0,204.0,29.0,0.0
2011,11977,364.0,7345.0,6.0,108.0,69.0,0.0
2011,11978,744.0,8585.0,194.0,116.0,129.0,0.0
2011,11980,990.0,12780.0,72.0,20.0,1269.0,0.0
2011,12007,0.0,252.0,0.0,0.0,0.0,0.0
2011,12008,0.0,1560.0,0.0,0.0,0.0,0.0
2011,12009,240.0,20213.0,7.0,880.0,123.0,0.0
2011,12010,9682.0,76135.0,731.0,1104.0,1758.0,0.0
2011,12015,256.0,9329.0,23.0,336.0,218.0,0.0
2011,12017,14.0,1145.0,0.0,8.0,0.0,0.0
2011,12018,190.0,22049.0,180.0,248.0,324.0,0.0
2011,12019,1004.0,41523.0,579.0,1405.0,817.0,0.0
2011,12020,1312.0,88206.0,359.0,851.0,1464.0,0.0
2011,12022,12.0,2780.0,2.0,0.0,0.0,0.0
2011,12023,0.0,6389.0,8.0,88.0,201.0,0.0
2011,12024,0.0,177.0,0.0,0.0,0.0,0.0
2011,12025,302.0,15890.0,116.0,104.0,160.0,0.0
2011,12027,108.0,11217.0,0.0,428.0,29.0,0.0
2011,12028,0.0,3783.0,246.0,64.0,0.0,0.0
2011,12029,152.0,3122.0,32.0,52.0,479.0,0.0
2011,12031,6.0,387.0,0.0,0.0,0.0,0.0
2011,12032,8.0,2219.0,12.0,120.0,0.0,0.0
2011,12033,124.0,23540.0,58.0,192.0,293.0,0.0
2011,12035,36.0,1674.0,0.0,0.0,0.0,0.0
2011,12036,0.0,708.0,0.0,0.0,0.0,0.0
2011,12037,170.0,12919.0,22.0,276.0,465.0,0.0
2011,12040,0.0,216.0,0.0,0.0,0.0,0.0
2011,12041,0.0,1242.0,0.0,0.0,0.0,0.0
2011,12042,0.0,1251.0,0.0,0.0,0.0,0.0
2011,12043,1140.0,23512.0,317.0,298.0,796.0,0.0
2011,12045,68.0,1271.0,0.0,0.0,9.0,0.0
2011,12046,40.0,2899.0,0.0,0.0,0.0,0.0
2011,12047,1668.0,54218.0,291.0,1144.0,2375.0,0.0
2011,12051,1874.0,15069.0,201.0,112.0,5652.0,0.0
2011,12052,0.0,4041.0,17.0,69.0,15.0,0.0
2011,12053,90.0,12038.0,22.0,80.0,2.0,0.0
2011,12054,930.0,47317.0,0.0,3320.0,938.0,0.0
2011,12056,30.0,6603.0,95.0,40.0,140.0,0.0
2011,12057,0.0,6603.0,0.0,96.0,0.0,0.0
2011,12058,2.0,3858.0,0.0,0.0,0.0,0.0
2011,12059,0.0,4800.0,0.0,36.0,54.0,0.0
2011,12060,36.0,3747.0,0.0,192.0,82.0,0.0
2011,12061,668.0,24195.0,55.0,1283.0,1565.0,0.0
2011,12062,56.0,4385.0,22.0,60.0,12.0,0.0
2011,12063,44.0,1125.0,0.0,0.0,0.0,0.0
2011,12064,130.0,1457.0,120.0,0.0,63.0,0.0
2011,12065,2326.0,113471.0,251.0,6849.0,2944.0,0.0
2011,12066,62.0,8346.0,15.0,84.0,116.0,0.0
2011,12067,76.0,4023.0,20.0,0.0,0.0,0.0
2011,12068,208.0,9053.0,16.0,174.0,360.0,0.0
2011,12069,310.0,589.0,0.0,268.0,0.0,0.0
2011,12070,8.0,4966.0,0.0,0.0,21.0,0.0
2011,12071,0.0,694.0,0.0,0.0,4.0,0.0
2011,12072,52.0,7690.0,38.0,8.0,260.0,0.0
2011,12074,30.0,8729.0,91.0,97.0,46.0,0.0
2011,12075,0.0,8625.0,0.0,308.0,105.0,0.0
2011,12076,36.0,4164.0,104.0,40.0,36.0,0.0
2011,12077,300.0,15039.0,67.0,712.0,829.0,0.0
2011,12078,1330.0,68817.0,347.0,464.0,1663.0,0.0
2011,12083,164.0,10843.0,56.0,0.0,364.0,0.0
2011,12084,256.0,10520.0,51.0,2920.0,601.0,0.0
2011,12085,104.0,918.0,6.0,188.0,207.0,0.0
2011,12086,108.0,4077.0,6.0,0.0,40.0,0.0
2011,12087,0.0,3372.0,0.0,0.0,0.0,0.0
2011,12089,0.0,114.0,0.0,0.0,0.0,0.0
2011,12090,18.0,17920.0,155.0,112.0,90.0,0.0
2011,12092,0.0,3396.0,0.0,0.0,0.0,0.0
2011,12093,18.0,5164.0,72.0,10.0,61.0,0.0
2011,12094,156.0,5130.0,35.0,0.0,0.0,0.0
2011,12095,736.0,34343.0,70.0,496.0,1721.0,0.0
2011,12106,96.0,6215.0,30.0,204.0,144.0,0.0
2011,12108,2.0,988.0,20.0,0.0,27.0,0.0
2011,12110,2024.0,54239.0,24.0,8562.0,3692.0,0.0
2011,12115,0.0,636.0,0.0,0.0,0.0,0.0
2011,12116,14.0,5021.0,8.0,0.0,10.0,0.0
2011,12117,82.0,9575.0,30.0,12.0,46.0,0.0
2011,12118,898.0,42042.0,144.0,848.0,423.0,0.0
2011,12120,0.0,2415.0,0.0,0.0,0.0,0.0
2011,12121,0.0,5778.0,21.0,0.0,303.0,0.0
2011,12122,78.0,13717.0,42.0,226.0,49.0,0.0
2011,12123,126.0,15455.0,42.0,142.0,135.0,0.0
2011,12124,0.0,1776.0,3.0,0.0,0.0,0.0
2011,12125,40.0,3568.0,0.0,24.0,246.0,0.0
2011,12130,124.0,3700.0,0.0,0.0,99.0,0.0
2011,12131,14.0,212.0,0.0,0.0,0.0,0.0
2011,12132,174.0,468.0,0.0,0.0,0.0,0.0
2011,12134,122.0,11150.0,17.0,0.0,5.0,0.0
2011,12136,0.0,2268.0,0.0,0.0,21.0,0.0
2011,12137,0.0,5289.0,0.0,0.0,0.0,0.0
2011,12138,0.0,9687.0,4.0,24.0,10.0,0.0
2011,12139,4.0,358.0,0.0,0.0,3.0,0.0
2011,12140,8.0,5034.0,9.0,0.0,21.0,0.0
2011,12143,826.0,13223.0,16.0,104.0,905.0,0.0
2011,12144,1234.0,56490.0,375.0,1506.0,2691.0,0.0
2011,12147,2.0,1331.0,8.0,0.0,11.0,0.0
2011,12148,110.0,12094.0,39.0,1072.0,650.0,0.0
2011,12149,188.0,7299.0,0.0,40.0,150.0,0.0
2011,12150,0.0,2155.0,16.0,44.0,0.0,0.0
2011,12151,44.0,1633.0,41.0,30.0,0.0,0.0
2011,12153,0.0,2889.0,78.0,0.0,0.0,0.0
2011,12154,152.0,7980.0,0.0,82.0,0.0,0.0
2011,12155,14.0,6087.0,16.0,84.0,51.0,0.0
2011,12156,0.0,2502.0,24.0,0.0,93.0,0.0
2011,12157,126.0,12682.0,26.0,0.0,137.0,0.0
2011,12158,460.0,17442.0,117.0,1036.0,678.0,0.0
2011,12159,378.0,21875.0,0.0,1818.0,141.0,0.0
2011,12160,32.0,2793.0,0.0,0.0,0.0,0.0
2011,12161,0.0,930.0,0.0,0.0,0.0,0.0
2011,12164,14.0,961.0,5.0,5.0,34.0,0.0
2011,12165,0.0,492.0,0.0,0.0,0.0,0.0
2011,12166,30.0,3946.0,0.0,112.0,65.0,0.0
2011,12167,114.0,7297.0,21.0,52.0,14.0,0.0
2011,12168,66.0,6201.0,66.0,28.0,90.0,0.0
2011,12169,0.0,623.0,0.0,0.0,14.0,0.0
2011,12170,548.0,15190.0,84.0,86.0,237.0,0.0
2011,12172,0.0,657.0,0.0,0.0,0.0,0.0
2011,12173,64.0,5154.0,6.0,32.0,30.0,0.0
2011,12174,0.0,1215.0,0.0,0.0,0.0,0.0
2011,12175,58.0,2723.0,12.0,8.0,259.0,0.0
2011,12176,0.0,1248.0,0.0,0.0,0.0,0.0
2011,12177,0.0,1304.0,20.0,0.0,0.0,0.0
2011,12180,6850.0,128054.0,1321.0,8947.0,21340.0,0.0
2011,12182,1774.0,37049.0,152.0,1331.0,4510.0,0.0
2011,12183,146.0,7104.0,89.0,136.0,334.0,0.0
2011,12184,190.0,19219.0,44.0,452.0,415.0,0.0
2011,12185,14.0,8388.0,22.0,0.0,3.0,0.0
2011,12186,364.0,17804.0,41.0,596.0,210.0,0.0
2011,12187,22.0,1084.0,0.0,48.0,0.0,0.0
2011,12188,236.0,31954.0,597.0,573.0,439.0,0.0
2011,12189,1312.0,44734.0,293.0,1920.0,4043.0,0.0
2011,12190,0.0,2048.0,34.0,16.0,39.0,0.0
2011,12192,136.0,4822.0,0.0,0.0,39.0,0.0
2011,12193,0.0,5724.0,0.0,0.0,0.0,0.0
2011,12194,0.0,462.0,16.0,0.0,0.0,0.0
2011,12195,0.0,723.0,0.0,44.0,0.0,0.0
2011,12196,112.0,9490.0,12.0,0.0,207.0,0.0
2011,12197,268.0,6966.0,78.0,68.0,53.0,0.0
2011,12198,288.0,21698.0,22.0,909.0,268.0,0.0
2011,12202,2212.0,7247.0,150.0,1147.0,16787.0,0.0
2011,12203,3094.0,72735.0,828.0,7812.0,6794.0,0.0
2011,12204,1118.0,13397.0,179.0,2207.0,5819.0,0.0
2011,12205,1178.0,73150.0,200.0,3908.0,5874.0,0.0
2011,12206,4028.0,17829.0,1373.0,3583.0,27644.0,0.0
2011,12207,180.0,1843.0,0.0,0.0,3556.0,0.0
2011,12208,1956.0,48911.0,529.0,6086.0,9024.0,0.0
2011,12209,1958.0,17511.0,196.0,1895.0,8967.0,0.0
2011,12210,1386.0,13289.0,244.0,2052.0,13454.0,0.0
2011,12211,826.0,31242.0,192.0,1666.0,1747.0,0.0
2011,12222,1020.0,12984.0,74.0,2604.0,1920.0,0.0
2011,12302,1168.0,78939.0,574.0,1250.0,1042.0,0.0
2011,12303,3980.0,74003.0,1123.0,5270.0,6816.0,0.0
2011,12304,3130.0,40483.0,801.0,4549.0,12867.0,0.0
2011,12305,728.0,10118.0,124.0,962.0,2436.0,0.0
2011,12306,1946.0,71243.0,400.0,781.0,5461.0,0.0
2011,12307,1666.0,6562.0,356.0,1228.0,9312.0,0.0
2011,12308,3692.0,34767.0,574.0,2884.0,7931.0,0.0
2011,12309,1328.0,75798.0,300.0,10925.0,1800.0,0.0
2011,12401,7452.0,86311.0,997.0,2158.0,13797.0,0.0
2011,12404,2.0,9758.0,555.0,52.0,65.0,0.0
2011,12405,34.0,1076.0,0.0,0.0,0.0,0.0
2011,12406,40.0,1692.0,168.0,0.0,0.0,0.0
2011,12407,10.0,394.0,8.0,0.0,15.0,0.0
2011,12409,60.0,1437.0,156.0,26.0,0.0,0.0
2011,12410,16.0,1288.0,0.0,20.0,42.0,0.0
2011,12411,0.0,1048.0,0.0,0.0,166.0,0.0
2011,12412,0.0,1623.0,42.0,108.0,156.0,0.0
2011,12413,326.0,8326.0,0.0,0.0,83.0,0.0
2011,12414,1528.0,26788.0,302.0,1063.0,2792.0,0.0
2011,12416,28.0,847.0,0.0,236.0,0.0,0.0
2011,12417,0.0,1304.0,0.0,0.0,401.0,0.0
2011,12418,0.0,1161.0,0.0,0.0,0.0,0.0
2011,12419,74.0,1594.0,32.0,0.0,0.0,0.0
2011,12420,0.0,1635.0,0.0,0.0,0.0,0.0
2011,12421,268.0,1113.0,9.0,9.0,0.0,0.0
2011,12422,0.0,645.0,0.0,0.0,0.0,0.0
2011,12423,172.0,3769.0,0.0,0.0,0.0,0.0
2011,12424,54.0,816.0,0.0,40.0,0.0,0.0
2011,12427,0.0,1305.0,0.0,0.0,0.0,0.0
2011,12428,3402.0,15240.0,136.0,716.0,2142.0,0.0
2011,12429,10.0,880.0,0.0,20.0,0.0,0.0
2011,12430,282.0,3251.0,6.0,0.0,57.0,0.0
2011,12431,0.0,3915.0,0.0,0.0,0.0,0.0
2011,12432,74.0,1058.0,0.0,0.0,0.0,0.0
2011,12433,0.0,1377.0,0.0,0.0,84.0,0.0
2011,12434,88.0,1903.0,0.0,0.0,78.0,0.0
2011,12435,0.0,984.0,0.0,0.0,0.0,0.0
2011,12436,12.0,1812.0,0.0,0.0,9.0,0.0
2011,12438,0.0,69.0,0.0,40.0,0.0,0.0
2011,12439,0.0,306.0,0.0,0.0,0.0,0.0
2011,12440,382.0,5729.0,0.0,0.0,136.0,0.0
2011,12441,50.0,176.0,0.0,0.0,0.0,0.0
2011,12442,20.0,2762.0,0.0,0.0,0.0,0.0
2011,12443,610.0,10977.0,38.0,164.0,174.0,0.0
2011,12444,90.0,1692.0,0.0,0.0,0.0,0.0
2011,12446,848.0,12439.0,117.0,349.0,478.0,0.0
2011,12448,0.0,1513.0,28.0,0.0,0.0,0.0
2011,12449,208.0,9115.0,118.0,472.0,209.0,0.0
2011,12450,30.0,663.0,15.0,276.0,15.0,0.0
2011,12451,106.0,4723.0,60.0,0.0,0.0,0.0
2011,12452,12.0,945.0,0.0,0.0,0.0,0.0
2011,12453,0.0,840.0,0.0,0.0,0.0,0.0
2011,12454,0.0,684.0,0.0,0.0,0.0,0.0
2011,12455,328.0,5788.0,10.0,0.0,90.0,0.0
2011,12456,0.0,2385.0,0.0,0.0,30.0,0.0
2011,12457,54.0,2361.0,0.0,101.0,39.0,0.0
2011,12458,1436.0,6679.0,122.0,156.0,2170.0,0.0
2011,12459,0.0,462.0,0.0,0.0,0.0,0.0
2011,12460,0.0,780.0,0.0,0.0,6.0,0.0
2011,12461,92.0,5618.0,48.0,6.0,118.0,0.0
2011,12463,80.0,3437.0,0.0,0.0,110.0,0.0
2011,12464,16.0,2611.0,0.0,56.0,9.0,0.0
2011,12465,16.0,604.0,0.0,0.0,42.0,0.0
2011,12466,34.0,6437.0,0.0,424.0,767.0,0.0
2011,12468,6.0,3213.0,0.0,0.0,6.0,0.0
2011,12469,12.0,1560.0,24.0,0.0,72.0,0.0
2011,12470,0.0,3114.0,0.0,0.0,0.0,0.0
2011,12471,0.0,1671.0,0.0,0.0,0.0,0.0
2011,12472,632.0,4941.0,0.0,26.0,12.0,0.0
2011,12473,0.0,2661.0,0.0,0.0,0.0,0.0
2011,12474,146.0,3891.0,54.0,15.0,194.0,0.0
2011,12475,32.0,1130.0,0.0,0.0,0.0,0.0
2011,12477,2240.0,53250.0,460.0,792.0,1248.0,0.0
2011,12480,78.0,1355.0,0.0,0.0,0.0,0.0
2011,12481,72.0,2599.0,0.0,0.0,99.0,0.0
2011,12482,0.0,2361.0,0.0,0.0,0.0,0.0
2011,12483,318.0,1063.0,0.0,92.0,165.0,0.0
2011,12484,84.0,8163.0,66.0,260.0,81.0,0.0
2011,12485,26.0,1901.0,35.0,0.0,69.0,0.0
2011,12486,150.0,4455.0,48.0,0.0,177.0,0.0
2011,12487,92.0,8246.0,0.0,60.0,0.0,0.0
2011,12489,304.0,1338.0,43.0,0.0,1020.0,0.0
2011,12490,0.0,174.0,0.0,0.0,0.0,0.0
2011,12491,356.0,4619.0,21.0,0.0,62.0,0.0
2011,12492,26.0,947.0,0.0,0.0,0.0,0.0
2011,12493,114.0,671.0,0.0,8.0,123.0,0.0
2011,12494,0.0,3006.0,0.0,0.0,0.0,0.0
2011,12495,14.0,783.0,0.0,0.0,0.0,0.0
2011,12496,60.0,5178.0,0.0,0.0,0.0,0.0
2011,12498,206.0,14586.0,75.0,505.0,742.0,0.0
2011,12501,798.0,6657.0,60.0,48.0,41.0,0.0
2011,12502,18.0,3886.0,0.0,42.0,14.0,0.0
2011,12503,54.0,2284.0,0.0,24.0,0.0,0.0
2011,12504,292.0,3148.0,0.0,211.0,223.0,0.0
2011,12507,16.0,222.0,0.0,552.0,0.0,0.0
2011,12508,7870.0,39713.0,319.0,862.0,12467.0,0.0
2011,12512,30.0,471.0,0.0,0.0,129.0,0.0
2011,12513,0.0,1821.0,0.0,0.0,0.0,0.0
2011,12514,324.0,7779.0,0.0,56.0,197.0,0.0
2011,12515,174.0,3153.0,102.0,268.0,393.0,0.0
2011,12516,36.0,4530.0,32.0,0.0,186.0,0.0
2011,12517,124.0,1576.0,0.0,0.0,30.0,0.0
2011,12518,778.0,17387.0,0.0,334.0,136.0,0.0
2011,12520,324.0,8948.0,74.0,104.0,140.0,0.0
2011,12521,36.0,4189.0,14.0,84.0,14.0,0.0
2011,12522,724.0,14974.0,168.0,424.0,121.0,0.0
2011,12523,70.0,5429.0,7.0,72.0,2.0,0.0
2011,12524,2712.0,37339.0,160.0,3390.0,2961.0,0.0
2011,12525,266.0,9505.0,0.0,120.0,75.0,0.0
2011,12526,94.0,10172.0,69.0,58.0,173.0,0.0
2011,12527,98.0,285.0,0.0,0.0,564.0,0.0
2011,12528,2092.0,33211.0,49.0,1866.0,2084.0,0.0
2011,12529,82.0,8536.0,54.0,0.0,432.0,0.0
2011,12530,116.0,218.0,60.0,0.0,0.0,0.0
2011,12531,110.0,8250.0,0.0,138.0,90.0,0.0
2011,12533,4370.0,64330.0,403.0,5212.0,3509.0,0.0
2011,12534,2570.0,44557.0,879.0,2183.0,6338.0,0.0
2011,12538,1146.0,39604.0,197.0,1152.0,1401.0,0.0
2011,12540,898.0,20757.0,72.0,1195.0,253.0,0.0
2011,12542,756.0,16621.0,96.0,384.0,1486.0,0.0
2011,12543,1474.0,6699.0,56.0,217.0,949.0,0.0
2011,12545,762.0,12863.0,36.0,486.0,426.0,0.0
2011,12546,484.0,7656.0,94.0,624.0,392.0,0.0
2011,12547,198.0,7186.0,0.0,202.0,78.0,0.0
2011,12548,238.0,3074.0,0.0,348.0,1148.0,0.0
2011,12549,1924.0,27247.0,88.0,107.0,1156.0,0.0
2011,12550,35064.0,93241.0,612.0,3338.0,38501.0,0.0
2011,12553,8806.0,53937.0,585.0,3599.0,9605.0,0.0
2011,12561,2476.0,48202.0,227.0,2585.0,1788.0,0.0
2011,12563,2284.0,19743.0,197.0,1424.0,1207.0,0.0
2011,12564,1840.0,19925.0,26.0,922.0,765.0,0.0
2011,12565,76.0,3595.0,8.0,4.0,298.0,0.0
2011,12566,1686.0,30465.0,121.0,428.0,257.0,0.0
2011,12567,520.0,6948.0,75.0,35.0,320.0,0.0
2011,12569,1198.0,25428.0,149.0,1132.0,1061.0,0.0
2011,12570,1620.0,21661.0,93.0,900.0,155.0,0.0
2011,12571,580.0,28398.0,219.0,1637.0,454.0,0.0
2011,12572,682.0,26389.0,301.0,162.0,714.0,0.0
2011,12574,2.0,917.0,0.0,0.0,7.0,0.0
2011,12575,80.0,5861.0,0.0,0.0,0.0,0.0
2011,12577,154.0,3895.0,0.0,0.0,141.0,0.0
2011,12578,36.0,7743.0,10.0,148.0,85.0,0.0
2011,12580,184.0,12888.0,12.0,252.0,551.0,0.0
2011,12581,370.0,6538.0,106.0,0.0,99.0,0.0
2011,12582,1602.0,12209.0,224.0,206.0,3871.0,0.0
2011,12583,380.0,7080.0,32.0,216.0,69.0,0.0
2011,12585,16.0,2218.0,0.0,0.0,39.0,0.0
2011,12586,3404.0,32172.0,112.0,728.0,3426.0,0.0
2011,12589,6054.0,42375.0,459.0,1399.0,4746.0,0.0
2011,12590,7760.0,79087.0,514.0,9526.0,8308.0,0.0
2011,12592,428.0,3376.0,0.0,168.0,272.0,0.0
2011,12594,1022.0,10677.0,62.0,248.0,963.0,0.0
2011,12601,14778.0,75183.0,1182.0,6846.0,36435.0,0.0
2011,12603,6702.0,100925.0,967.0,8802.0,14362.0,0.0
2011,12604,142.0,1649.0,0.0,188.0,231.0,0.0
2011,12701,5948.0,18947.0,358.0,1123.0,7944.0,0.0
2011,12719,94.0,3502.0,39.0,0.0,363.0,0.0
2011,12720,0.0,207.0,0.0,0.0,0.0,0.0
2011,12721,1132.0,15759.0,112.0,540.0,511.0,0.0
2011,12722,0.0,426.0,0.0,0.0,0.0,0.0
2011,12723,324.0,5209.0,57.0,40.0,829.0,0.0
2011,12724,0.0,825.0,0.0,0.0,0.0,0.0
2011,12725,6.0,687.0,0.0,0.0,0.0,0.0
2011,12726,94.0,2473.0,9.0,0.0,93.0,0.0
2011,12729,454.0,5680.0,0.0,42.0,97.0,0.0
2011,12732,36.0,1710.0,0.0,0.0,122.0,0.0
2011,12733,234.0,2800.0,36.0,72.0,1031.0,0.0
2011,12734,142.0,1914.0,0.0,52.0,0.0,0.0
2011,12736,6.0,483.0,0.0,0.0,0.0,0.0
2011,12737,352.0,5566.0,42.0,84.0,74.0,0.0
2011,12738,24.0,1629.0,0.0,0.0,39.0,0.0
2011,12740,50.0,4573.0,10.0,16.0,0.0,0.0
2011,12741,0.0,951.0,0.0,0.0,12.0,0.0
2011,12742,338.0,736.0,0.0,0.0,0.0,0.0
2011,12743,0.0,1116.0,0.0,52.0,0.0,0.0
2011,12745,22.0,310.0,0.0,0.0,0.0,0.0
2011,12746,136.0,2323.0,84.0,104.0,297.0,0.0
2011,12747,742.0,4087.0,11.0,517.0,896.0,0.0
2011,12748,146.0,6818.0,81.0,0.0,118.0,0.0
2011,12749,54.0,382.0,0.0,0.0,0.0,0.0
2011,12750,0.0,312.0,0.0,0.0,0.0,0.0
2011,12751,88.0,2627.0,0.0,0.0,480.0,0.0
2011,12752,0.0,772.0,0.0,0.0,28.0,0.0
