,rent,borough,zip,year
9814,1857.4,bronx,10467.0,2021
9815,2248.1,brooklyn,11226.0,2021
9816,1876.8,queens,11373.0,2021
9817,2046.0,brooklyn,11220.0,2021
9818,2485.1,brooklyn,11207.0,2021
9819,1885.5,brooklyn,11214.0,2021
9820,3127.6,manhattan,10025.0,2021
9821,2023.9,staten_island,10314.0,2021
9822,2546.8,brooklyn,11221.0,2021
9823,1991.3,bronx,10458.0,2021
9824,2120.4,brooklyn,11235.0,2021
9825,1753.7,brooklyn,11223.0,2021
9826,1841.9,queens,11377.0,2021
9827,2800.0,brooklyn,11206.0,2021
9828,1987.1,brooklyn,11229.0,2021
9829,1845.4,queens,11355.0,2021
9830,2068.1,brooklyn,11230.0,2021
9831,2229.7,brooklyn,11233.0,2021
9832,1784.9,bronx,10457.0,2021
9833,1795.6,bronx,10462.0,2021
9834,2295.9,manhattan,10029.0,2021
9835,2316.7,brooklyn,11218.0,2021
9836,2026.0,brooklyn,11203.0,2021
9837,3098.4,manhattan,10002.0,2021
9838,2148.8,queens,11375.0,2021
9839,2369.0,bronx,10463.0,2021
9840,2868.2,brooklyn,11215.0,2021
9841,2428.1,brooklyn,11213.0,2021
9842,2184.6,brooklyn,11210.0,2021
9843,1930.7,brooklyn,11209.0,2021
9844,2468.2,manhattan,10027.0,2021
9845,3370.3,brooklyn,11211.0,2021
9846,1915.3,queens,11372.0,2021
9847,3538.5,brooklyn,11201.0,2021
9848,2165.4,manhattan,10032.0,2021
9849,3376.9,manhattan,10023.0,2021
9850,2583.6,manhattan,10128.0,2021
9851,3050.0,brooklyn,11238.0,2021
9852,2491.2,brooklyn,11216.0,2021
9853,3211.2,manhattan,10009.0,2021
9854,1715.6,queens,11435.0,2021
9855,3014.7,manhattan,10024.0,2021
9856,2350.2,brooklyn,11225.0,2021
9857,2234.3,manhattan,10033.0,2021
9858,2358.8,manhattan,10031.0,2021
9859,2184.4,queens,11354.0,2021
9860,3355.2,manhattan,10003.0,2021
9861,3458.0,manhattan,10016.0,2021
9862,3774.8,manhattan,10011.0,2021
9863,1859.2,bronx,10461.0,2021
9864,2599.1,brooklyn,11237.0,2021
9865,2638.9,manhattan,10028.0,2021
9866,1791.7,brooklyn,11228.0,2021
9867,2800.2,brooklyn,11205.0,2021
9868,1893.9,manhattan,10040.0,2021
9869,2178.4,queens,11374.0,2021
9870,2205.3,bronx,10465.0,2021
9871,3362.5,manhattan,10019.0,2021
9872,1919.1,manhattan,10034.0,2021
9873,1945.8,staten_island,10304.0,2021
9874,2568.4,manhattan,10021.0,2021
9875,3174.8,brooklyn,11217.0,2021
9876,3089.9,queens,11101.0,2021
9877,2641.6,manhattan,10026.0,2021
9878,3342.8,brooklyn,11222.0,2021
9879,3101.9,brooklyn,11231.0,2021
9880,2160.4,queens,11106.0,2021
9881,3925.9,brooklyn,11249.0,2021
9882,2127.6,queens,11358.0,2021
9883,2234.8,queens,11105.0,2021
9884,3584.0,manhattan,10010.0,2021
9885,2328.5,manhattan,10035.0,2021
9886,2080.2,queens,11103.0,2021
9887,3068.3,manhattan,10022.0,2021
9888,3710.9,manhattan,10014.0,2021
9889,2202.5,manhattan,10030.0,2021
9890,2082.5,manhattan,10039.0,2021
9891,2361.1,queens,11102.0,2021
9892,2930.5,manhattan,10065.0,2021
9893,2189.2,queens,11361.0,2021
9894,4759.3,manhattan,10013.0,2021
9895,2358.9,brooklyn,11232.0,2021
9896,3183.3,manhattan,10036.0,2021
9897,2271.4,manhattan,10075.0,2021
9898,4104.1,manhattan,10001.0,2021
9899,1948.1,queens,11104.0,2021
9900,3690.1,manhattan,10038.0,2021
9901,3325.0,manhattan,10012.0,2021
9902,2047.9,manhattan,10037.0,2021
9903,1903.0,queens,11415.0,2021
9904,3005.4,manhattan,10017.0,2021
9905,3177.0,manhattan,10044.0,2021
9906,3641.5,manhattan,10018.0,2021
9907,6320.2,manhattan,10007.0,2021
9908,3534.3,manhattan,10280.0,2021
9909,3553.5,manhattan,10005.0,2021
9910,6056.8,manhattan,10282.0,2021
9911,4715.0,manhattan,10069.0,2021
9912,3915.8,manhattan,10004.0,2021
9913,3177.3,manhattan,10006.0,2021
9914,3320.5,queens,11109.0,2021
9915,2502.0,queens,11385.0,2021
9916,2095.7,brooklyn,11208.0,2021
9917,1880.4,bronx,10467.0,2021
9918,2270.9,brooklyn,11226.0,2021
9919,1864.4,queens,11373.0,2021
9920,2067.4,brooklyn,11220.0,2021
9921,2516.1,brooklyn,11207.0,2021
9922,1902.1,brooklyn,11214.0,2021
9923,3207.0,manhattan,10025.0,2021
9924,1962.9,staten_island,10314.0,2021
9925,2608.5,brooklyn,11221.0,2021
9926,1981.3,bronx,10458.0,2021
9927,2143.4,brooklyn,11235.0,2021
9928,1775.4,brooklyn,11223.0,2021
9929,1847.9,queens,11377.0,2021
9930,2893.4,brooklyn,11206.0,2021
9931,2060.1,brooklyn,11229.0,2021
9932,1831.7,queens,11355.0,2021
9933,2078.0,brooklyn,11230.0,2021
9934,2291.0,brooklyn,11233.0,2021
9935,1779.0,bronx,10457.0,2021
9936,1767.7,bronx,10462.0,2021
9937,2344.0,manhattan,10029.0,2021
9938,2333.6,brooklyn,11218.0,2021
9939,2065.9,brooklyn,11203.0,2021
9940,3229.0,manhattan,10002.0,2021
9941,2148.2,queens,11375.0,2021
9942,2341.0,bronx,10463.0,2021
9943,2906.7,brooklyn,11215.0,2021
9944,2443.1,brooklyn,11213.0,2021
9945,2167.0,brooklyn,11210.0,2021
9946,1927.2,brooklyn,11209.0,2021
9947,2494.7,manhattan,10027.0,2021
9948,3457.2,brooklyn,11211.0,2021
9949,1939.5,queens,11372.0,2021
9950,3612.9,brooklyn,11201.0,2021
9951,2180.3,manhattan,10032.0,2021
9952,3486.0,manhattan,10023.0,2021
9953,2659.2,manhattan,10128.0,2021
9954,3105.3,brooklyn,11238.0,2021
9955,2548.8,brooklyn,11216.0,2021
9956,3340.7,manhattan,10009.0,2021
9957,1796.2,queens,11435.0,2021
9958,3103.8,manhattan,10024.0,2021
9959,2371.6,brooklyn,11225.0,2021
9960,2224.6,manhattan,10033.0,2021
9961,2382.3,manhattan,10031.0,2021
9962,2230.4,queens,11354.0,2021
9963,3496.7,manhattan,10003.0,2021
9964,3625.2,manhattan,10016.0,2021
9965,3904.6,manhattan,10011.0,2021
9966,1914.8,bronx,10461.0,2021
9967,2652.7,brooklyn,11237.0,2021
9968,2737.4,manhattan,10028.0,2021
9969,1792.2,brooklyn,11228.0,2021
9970,2832.5,brooklyn,11205.0,2021
9971,1901.5,manhattan,10040.0,2021
9972,2202.1,queens,11374.0,2021
9973,2193.9,bronx,10465.0,2021
9974,3458.0,manhattan,10019.0,2021
9975,1924.3,manhattan,10034.0,2021
9976,1998.3,staten_island,10304.0,2021
9977,2652.3,manhattan,10021.0,2021
9978,3230.3,brooklyn,11217.0,2021
9979,3167.0,queens,11101.0,2021
9980,2650.2,manhattan,10026.0,2021
9981,3391.8,brooklyn,11222.0,2021
9982,3158.4,brooklyn,11231.0,2021
9983,2186.0,queens,11106.0,2021
9984,4064.9,brooklyn,11249.0,2021
9985,2143.6,queens,11358.0,2021
9986,2263.3,queens,11105.0,2021
9987,3700.8,manhattan,10010.0,2021
9988,2346.3,manhattan,10035.0,2021
9989,2096.8,queens,11103.0,2021
9990,3201.0,manhattan,10022.0,2021
9991,3854.5,manhattan,10014.0,2021
9992,2218.0,manhattan,10030.0,2021
9993,2056.3,manhattan,10039.0,2021
9994,2394.3,queens,11102.0,2021
9995,3046.6,manhattan,10065.0,2021
9996,2143.0,queens,11361.0,2021
9997,4931.0,manhattan,10013.0,2021
9998,2390.0,brooklyn,11232.0,2021
9999,3314.6,manhattan,10036.0,2021
10000,2338.5,manhattan,10075.0,2021
10001,4246.5,manhattan,10001.0,2021
10002,1931.9,queens,11104.0,2021
10003,3863.1,manhattan,10038.0,2021
10004,3516.5,manhattan,10012.0,2021
10005,2073.9,manhattan,10037.0,2021
10006,1911.9,queens,11415.0,2021
10007,3126.4,manhattan,10017.0,2021
10008,3168.8,manhattan,10044.0,2021
10009,3796.2,manhattan,10018.0,2021
10010,6484.7,manhattan,10007.0,2021
10011,3710.8,manhattan,10280.0,2021
10012,3715.2,manhattan,10005.0,2021
10013,5967.5,manhattan,10282.0,2021
10014,4989.5,manhattan,10069.0,2021
10015,4020.5,manhattan,10004.0,2021
10016,3335.6,manhattan,10006.0,2021
10017,3442.6,queens,11109.0,2021
10018,2542.8,queens,11385.0,2021
10019,2069.0,brooklyn,11208.0,2021
10020,1889.0,bronx,10467.0,2021
10021,2297.8,brooklyn,11226.0,2021
10022,1883.2,queens,11373.0,2021
10023,2077.8,brooklyn,11220.0,2021
10024,2529.5,brooklyn,11207.0,2021
10025,1930.6,brooklyn,11214.0,2021
10026,3265.5,manhattan,10025.0,2021
10027,1978.2,staten_island,10314.0,2021
10028,2652.3,brooklyn,11221.0,2021
10029,1931.2,bronx,10458.0,2021
10030,2150.6,brooklyn,11235.0,2021
10031,1809.4,brooklyn,11223.0,2021
10032,1868.1,queens,11377.0,2021
10033,3003.2,brooklyn,11206.0,2021
10034,2069.9,brooklyn,11229.0,2021
10035,1791.0,queens,11355.0,2021
10036,2103.4,brooklyn,11230.0,2021
10037,2370.5,brooklyn,11233.0,2021
10038,1834.3,bronx,10457.0,2021
10039,1786.9,bronx,10462.0,2021
10040,2373.6,manhattan,10029.0,2021
10041,2310.3,brooklyn,11218.0,2021
10042,2086.7,brooklyn,11203.0,2021
10043,3328.8,manhattan,10002.0,2021
10044,2162.7,queens,11375.0,2021
10045,2330.5,bronx,10463.0,2021
10046,2948.2,brooklyn,11215.0,2021
10047,2450.1,brooklyn,11213.0,2021
10048,2161.1,brooklyn,11210.0,2021
10049,1944.1,brooklyn,11209.0,2021
10050,2540.3,manhattan,10027.0,2021
10051,3576.8,brooklyn,11211.0,2021
10052,1987.9,queens,11372.0,2021
10053,3673.2,brooklyn,11201.0,2021
10054,2181.8,manhattan,10032.0,2021
10055,3598.3,manhattan,10023.0,2021
10056,2740.4,manhattan,10128.0,2021
10057,3170.0,brooklyn,11238.0,2021
10058,2610.4,brooklyn,11216.0,2021
10059,3422.4,manhattan,10009.0,2021
10060,3172.6,manhattan,10024.0,2021
10061,2383.1,brooklyn,11225.0,2021
10062,2268.2,manhattan,10033.0,2021
10063,2420.7,manhattan,10031.0,2021
10064,2214.5,queens,11354.0,2021
10065,3593.8,manhattan,10003.0,2021
10066,3763.9,manhattan,10016.0,2021
10067,4024.8,manhattan,10011.0,2021
10068,1891.2,bronx,10461.0,2021
10069,2672.7,brooklyn,11237.0,2021
10070,2822.1,manhattan,10028.0,2021
10071,1724.3,brooklyn,11228.0,2021
10072,2859.5,brooklyn,11205.0,2021
10073,1918.6,manhattan,10040.0,2021
10074,2217.6,queens,11374.0,2021
10075,2262.1,bronx,10465.0,2021
10076,3574.1,manhattan,10019.0,2021
10077,1933.2,manhattan,10034.0,2021
10078,2072.0,staten_island,10304.0,2021
10079,2742.2,manhattan,10021.0,2021
10080,3269.3,brooklyn,11217.0,2021
10081,3267.6,queens,11101.0,2021
10082,2660.0,manhattan,10026.0,2021
10083,3464.6,brooklyn,11222.0,2021
10084,3190.5,brooklyn,11231.0,2021
10085,2210.1,queens,11106.0,2021
10086,4239.6,brooklyn,11249.0,2021
10087,1989.9,queens,11358.0,2021
10088,2276.4,queens,11105.0,2021
10089,3839.3,manhattan,10010.0,2021
10090,2363.5,manhattan,10035.0,2021
10091,2112.2,queens,11103.0,2021
10092,3323.4,manhattan,10022.0,2021
10093,4021.4,manhattan,10014.0,2021
10094,2236.0,manhattan,10030.0,2021
10095,2070.5,manhattan,10039.0,2021
10096,2409.5,queens,11102.0,2021
10097,3153.8,manhattan,10065.0,2021
10098,2135.7,queens,11361.0,2021
10099,5162.1,manhattan,10013.0,2021
10100,2375.6,brooklyn,11232.0,2021
10101,3401.9,manhattan,10036.0,2021
10102,2415.9,manhattan,10075.0,2021
10103,4403.2,manhattan,10001.0,2021
10104,1947.9,queens,11104.0,2021
10105,4008.1,manhattan,10038.0,2021
10106,3635.3,manhattan,10012.0,2021
10107,2103.7,manhattan,10037.0,2021
10108,1893.0,queens,11415.0,2021
10109,3233.5,manhattan,10017.0,2021
10110,3075.0,manhattan,10044.0,2021
10111,3911.7,manhattan,10018.0,2021
10112,6552.8,manhattan,10007.0,2021
10113,3817.6,manhattan,10280.0,2021
10114,3868.0,manhattan,10005.0,2021
10115,5289.1,manhattan,10069.0,2021
10116,4228.4,manhattan,10004.0,2021
10117,3464.5,manhattan,10006.0,2021
10118,3581.1,queens,11109.0,2021
10119,2599.2,queens,11385.0,2021
10120,2095.7,brooklyn,11208.0,2021
10121,1884.7,bronx,10467.0,2021
10122,2306.6,brooklyn,11226.0,2021
10123,1868.4,queens,11373.0,2021
10124,2104.4,brooklyn,11220.0,2021
10125,2575.8,brooklyn,11207.0,2021
10126,1914.5,brooklyn,11214.0,2021
10127,3322.7,manhattan,10025.0,2021
10128,1920.7,staten_island,10314.0,2021
10129,2674.8,brooklyn,11221.0,2021
10130,1933.2,bronx,10458.0,2021
10131,2191.6,brooklyn,11235.0,2021
10132,1820.0,brooklyn,11223.0,2021
10133,1911.3,queens,11377.0,2021
10134,3094.5,brooklyn,11206.0,2021
10135,2159.2,brooklyn,11229.0,2021
10136,1782.4,queens,11355.0,2021
10137,2133.3,brooklyn,11230.0,2021
10138,2379.6,brooklyn,11233.0,2021
10139,1891.2,bronx,10457.0,2021
10140,1800.6,bronx,10462.0,2021
10141,2407.2,manhattan,10029.0,2021
10142,2350.2,brooklyn,11218.0,2021
10143,2097.5,brooklyn,11203.0,2021
10144,3391.7,manhattan,10002.0,2021
10145,2173.8,queens,11375.0,2021
10146,2351.4,bronx,10463.0,2021
10147,2998.4,brooklyn,11215.0,2021
10148,2448.3,brooklyn,11213.0,2021
10149,2163.8,brooklyn,11210.0,2021
10150,1974.8,brooklyn,11209.0,2021
10151,2583.3,manhattan,10027.0,2021
10152,3640.3,brooklyn,11211.0,2021
10153,1974.4,queens,11372.0,2021
10154,1964.7,staten_island,10312.0,2021
10155,3729.8,brooklyn,11201.0,2021
10156,2236.9,manhattan,10032.0,2021
10157,3704.0,manhattan,10023.0,2021
10158,2819.2,manhattan,10128.0,2021
10159,3203.7,brooklyn,11238.0,2021
10160,2637.7,brooklyn,11216.0,2021
10161,3483.1,manhattan,10009.0,2021
10162,1822.8,queens,11435.0,2021
10163,3228.6,manhattan,10024.0,2021
10164,2420.8,brooklyn,11225.0,2021
10165,2284.0,manhattan,10033.0,2021
10166,2435.6,manhattan,10031.0,2021
10167,2231.6,queens,11354.0,2021
10168,3685.1,manhattan,10003.0,2021
10169,3866.3,manhattan,10016.0,2021
10170,4072.4,manhattan,10011.0,2021
10171,1848.1,bronx,10461.0,2021
10172,2729.3,brooklyn,11237.0,2021
10173,2904.2,manhattan,10028.0,2021
10174,1767.6,brooklyn,11228.0,2021
10175,2893.8,brooklyn,11205.0,2021
10176,1934.0,manhattan,10040.0,2021
10177,2219.2,queens,11374.0,2021
10178,2219.2,bronx,10465.0,2021
10179,3644.3,manhattan,10019.0,2021
10180,1959.7,manhattan,10034.0,2021
10181,2191.9,staten_island,10304.0,2021
10182,2815.3,manhattan,10021.0,2021
10183,3307.5,brooklyn,11217.0,2021
10184,3309.2,queens,11101.0,2021
10185,2710.3,manhattan,10026.0,2021
10186,3476.6,brooklyn,11222.0,2021
10187,3228.2,brooklyn,11231.0,2021
10188,2245.3,queens,11106.0,2021
10189,4333.5,brooklyn,11249.0,2021
10190,2042.9,queens,11358.0,2021
10191,2306.1,queens,11105.0,2021
10192,3954.2,manhattan,10010.0,2021
10193,2360.9,manhattan,10035.0,2021
10194,2135.9,queens,11103.0,2021
10195,3420.7,manhattan,10022.0,2021
10196,4117.1,manhattan,10014.0,2021
10197,2242.3,manhattan,10030.0,2021
10198,2088.9,manhattan,10039.0,2021
10199,2394.7,queens,11102.0,2021
10200,3233.0,manhattan,10065.0,2021
10201,2126.6,queens,11361.0,2021
10202,5311.5,manhattan,10013.0,2021
10203,2406.5,brooklyn,11232.0,2021
10204,3506.4,manhattan,10036.0,2021
10205,2494.8,manhattan,10075.0,2021
10206,4487.4,manhattan,10001.0,2021
10207,2003.8,queens,11104.0,2021
10208,4166.8,manhattan,10038.0,2021
10209,3738.7,manhattan,10012.0,2021
10210,2097.6,manhattan,10037.0,2021
10211,1900.8,queens,11415.0,2021
10212,3318.2,manhattan,10017.0,2021
10213,3150.1,manhattan,10044.0,2021
10214,3999.3,manhattan,10018.0,2021
10215,6644.4,manhattan,10007.0,2021
10216,3930.7,manhattan,10280.0,2021
10217,3957.5,manhattan,10005.0,2021
10218,6350.2,manhattan,10282.0,2021
10219,5493.7,manhattan,10069.0,2021
10220,4298.4,manhattan,10004.0,2021
10221,3641.9,manhattan,10006.0,2021
10222,3639.7,queens,11109.0,2021
10223,2642.7,queens,11385.0,2021
10224,2135.4,brooklyn,11208.0,2021
10225,1865.2,bronx,10467.0,2021
10226,2319.4,brooklyn,11226.0,2021
10227,1913.5,queens,11373.0,2021
10228,2088.1,brooklyn,11220.0,2021
10229,2598.1,brooklyn,11207.0,2021
10230,1908.4,brooklyn,11214.0,2021
10231,3375.5,manhattan,10025.0,2021
10232,1863.0,staten_island,10314.0,2021
10233,1865.5,brooklyn,11219.0,2021
10234,2705.1,brooklyn,11221.0,2021
10235,1903.0,bronx,10458.0,2021
10236,2175.3,brooklyn,11235.0,2021
10237,1827.0,brooklyn,11223.0,2021
10238,1937.9,queens,11377.0,2021
10239,3156.5,brooklyn,11206.0,2021
10240,2122.1,brooklyn,11229.0,2021
10241,1797.8,queens,11355.0,2021
10242,2169.4,brooklyn,11230.0,2021
10243,2387.8,brooklyn,11233.0,2021
10244,1927.4,bronx,10457.0,2021
10245,1890.1,bronx,10462.0,2021
10246,2425.6,manhattan,10029.0,2021
10247,2398.4,brooklyn,11218.0,2021
10248,2092.0,brooklyn,11203.0,2021
10249,3474.0,manhattan,10002.0,2021
10250,2196.5,queens,11375.0,2021
10251,2442.3,bronx,10463.0,2021
10252,3062.7,brooklyn,11215.0,2021
10253,2471.2,brooklyn,11213.0,2021
10254,2218.1,brooklyn,11210.0,2021
10255,2011.1,brooklyn,11209.0,2021
10256,2624.8,manhattan,10027.0,2021
10257,3685.2,brooklyn,11211.0,2021
10258,2011.8,queens,11372.0,2021
10259,1894.5,staten_island,10312.0,2021
10260,3778.9,brooklyn,11201.0,2021
10261,2268.4,manhattan,10032.0,2021
10262,3772.0,manhattan,10023.0,2021
10263,2872.7,manhattan,10128.0,2021
10264,3211.6,brooklyn,11238.0,2021
10265,2682.7,brooklyn,11216.0,2021
10266,3548.0,manhattan,10009.0,2021
10267,1758.5,queens,11435.0,2021
10268,3289.1,manhattan,10024.0,2021
10269,2443.4,brooklyn,11225.0,2021
10270,2307.4,manhattan,10033.0,2021
10271,2454.3,manhattan,10031.0,2021
10272,2253.6,queens,11354.0,2021
10273,3718.8,manhattan,10003.0,2021
10274,1617.1,staten_island,10306.0,2021
10275,3932.1,manhattan,10016.0,2021
10276,4117.8,manhattan,10011.0,2021
10277,1854.5,bronx,10461.0,2021
10278,2750.1,brooklyn,11237.0,2021
10279,2965.9,manhattan,10028.0,2021
10280,1799.9,brooklyn,11228.0,2021
10281,2946.7,brooklyn,11205.0,2021
10282,1966.0,manhattan,10040.0,2021
10283,2296.5,queens,11374.0,2021
10284,2197.7,bronx,10465.0,2021
10285,3705.9,manhattan,10019.0,2021
10286,1977.7,manhattan,10034.0,2021
10287,2276.8,staten_island,10304.0,2021
10288,2896.5,manhattan,10021.0,2021
10289,3369.3,brooklyn,11217.0,2021
10290,3371.9,queens,11101.0,2021
10291,2766.1,manhattan,10026.0,2021
10292,3466.3,brooklyn,11222.0,2021
10293,3322.4,brooklyn,11231.0,2021
10294,2260.7,queens,11106.0,2021
10295,4443.5,brooklyn,11249.0,2021
10296,2034.0,queens,11358.0,2021
10297,2335.4,queens,11105.0,2021
10298,4070.2,manhattan,10010.0,2021
10299,2360.3,manhattan,10035.0,2021
10300,2121.0,queens,11103.0,2021
10301,3517.7,manhattan,10022.0,2021
10302,4238.7,manhattan,10014.0,2021
10303,2261.4,manhattan,10030.0,2021
10304,2114.6,manhattan,10039.0,2021
10305,2443.7,queens,11102.0,2021
10306,3274.6,manhattan,10065.0,2021
10307,2176.1,queens,11361.0,2021
10308,5366.1,manhattan,10013.0,2021
10309,2408.7,brooklyn,11232.0,2021
10310,3610.4,manhattan,10036.0,2021
10311,2546.3,manhattan,10075.0,2021
10312,4568.8,manhattan,10001.0,2021
10313,2066.4,queens,11104.0,2021
10314,4267.6,manhattan,10038.0,2021
10315,3817.2,manhattan,10012.0,2021
10316,2117.7,manhattan,10037.0,2021
10317,2005.4,queens,11360.0,2021
10318,1935.5,queens,11415.0,2021
10319,3388.5,manhattan,10017.0,2021
10320,3339.1,manhattan,10044.0,2021
10321,4081.0,manhattan,10018.0,2021
10322,6771.3,manhattan,10007.0,2021
10323,4014.7,manhattan,10280.0,2021
10324,4010.8,manhattan,10005.0,2021
10325,6767.5,manhattan,10282.0,2021
10326,5626.9,manhattan,10069.0,2021
10327,4434.4,manhattan,10004.0,2021
10328,3700.3,manhattan,10006.0,2021
10329,3666.7,queens,11109.0,2021
10330,2669.4,queens,11385.0,2021
10331,2174.2,brooklyn,11208.0,2021
10332,1832.6,bronx,10467.0,2021
10333,2329.5,brooklyn,11226.0,2021
10334,1885.5,queens,11373.0,2021
10335,2108.2,brooklyn,11220.0,2021
10336,2682.3,brooklyn,11207.0,2021
10337,1977.1,brooklyn,11214.0,2021
10338,3432.9,manhattan,10025.0,2021
10339,1832.1,staten_island,10314.0,2021
10340,1882.7,brooklyn,11219.0,2021
10341,2753.8,brooklyn,11221.0,2021
10342,1903.7,bronx,10458.0,2021
10343,2232.3,brooklyn,11235.0,2021
10344,1783.0,brooklyn,11223.0,2021
10345,1963.7,queens,11377.0,2021
10346,3154.3,brooklyn,11206.0,2021
10347,2142.1,brooklyn,11229.0,2021
10348,1852.8,queens,11355.0,2021
10349,2180.4,brooklyn,11230.0,2021
10350,2400.2,brooklyn,11233.0,2021
10351,1944.0,bronx,10457.0,2021
10352,1901.4,bronx,10462.0,2021
10353,2467.4,manhattan,10029.0,2021
10354,2416.5,brooklyn,11218.0,2021
10355,2122.9,brooklyn,11203.0,2021
10356,3508.4,manhattan,10002.0,2021
10357,2193.0,queens,11375.0,2021
10358,2501.6,bronx,10463.0,2021
10359,3116.7,brooklyn,11215.0,2021
10360,2500.7,brooklyn,11213.0,2021
10361,2242.2,brooklyn,11210.0,2021
10362,2030.2,brooklyn,11209.0,2021
10363,2647.5,manhattan,10027.0,2021
10364,3673.7,brooklyn,11211.0,2021
10365,1999.8,queens,11372.0,2021
10366,1836.7,staten_island,10312.0,2021
10367,3848.9,brooklyn,11201.0,2021
10368,2301.3,manhattan,10032.0,2021
10369,3864.7,manhattan,10023.0,2021
10370,2924.1,manhattan,10128.0,2021
10371,3233.8,brooklyn,11238.0,2021
10372,2676.1,brooklyn,11216.0,2021
10373,3603.8,manhattan,10009.0,2021
10374,1762.1,queens,11435.0,2021
10375,3389.6,manhattan,10024.0,2021
10376,2492.1,brooklyn,11225.0,2021
10377,2313.2,manhattan,10033.0,2021
10378,2482.1,manhattan,10031.0,2021
10379,2270.7,queens,11354.0,2021
10380,3808.7,manhattan,10003.0,2021
10381,1703.4,staten_island,10306.0,2021
10382,3998.3,manhattan,10016.0,2021
10383,4180.5,manhattan,10011.0,2021
10384,1905.5,bronx,10461.0,2021
10385,2813.2,brooklyn,11237.0,2021
10386,3023.2,manhattan,10028.0,2021
10387,1826.5,brooklyn,11228.0,2021
10388,2967.8,brooklyn,11205.0,2021
10389,2040.8,manhattan,10040.0,2021
10390,1893.7,staten_island,10305.0,2021
10391,2359.6,queens,11374.0,2021
10392,2085.9,bronx,10465.0,2021
10393,3741.7,manhattan,10019.0,2021
10394,2022.6,manhattan,10034.0,2021
10395,2357.7,staten_island,10304.0,2021
10396,2943.7,manhattan,10021.0,2021
10397,3438.9,brooklyn,11217.0,2021
10398,3417.2,queens,11101.0,2021
10399,2798.4,manhattan,10026.0,2021
10400,3467.8,brooklyn,11222.0,2021
10401,3385.3,brooklyn,11231.0,2021
10402,2327.1,queens,11106.0,2021
10403,4436.2,brooklyn,11249.0,2021
10404,2137.5,queens,11379.0,2021
10405,2139.3,queens,11358.0,2021
10406,2391.2,queens,11105.0,2021
10407,4128.6,manhattan,10010.0,2021
10408,2360.0,manhattan,10035.0,2021
10409,2156.4,queens,11103.0,2021
10410,3604.7,manhattan,10022.0,2021
10411,4284.9,manhattan,10014.0,2021
10412,2264.5,manhattan,10030.0,2021
10413,2115.1,manhattan,10039.0,2021
10414,2492.0,queens,11102.0,2021
10415,3345.9,manhattan,10065.0,2021
10416,2203.3,queens,11361.0,2021
10417,5442.2,manhattan,10013.0,2021
10418,2390.8,brooklyn,11232.0,2021
10419,3678.4,manhattan,10036.0,2021
10420,2633.1,manhattan,10075.0,2021
10421,4626.4,manhattan,10001.0,2021
10422,2072.9,queens,11104.0,2021
10423,4343.0,manhattan,10038.0,2021
10424,3855.0,manhattan,10012.0,2021
10425,2131.1,manhattan,10037.0,2021
10426,2154.6,queens,11360.0,2021
10427,1992.9,queens,11415.0,2021
10428,3420.3,manhattan,10017.0,2021
10429,3650.7,manhattan,10044.0,2021
10430,4153.2,manhattan,10018.0,2021
10431,6856.2,manhattan,10007.0,2021
10432,4065.2,manhattan,10280.0,2021
10433,4015.5,manhattan,10005.0,2021
10434,6644.5,manhattan,10282.0,2021
10435,5628.3,manhattan,10069.0,2021
10436,4406.0,manhattan,10004.0,2021
10437,3777.7,manhattan,10006.0,2021
10438,3691.5,queens,11109.0,2021
10439,2683.4,queens,11385.0,2022
10440,2202.6,brooklyn,11208.0,2022
10441,1824.4,bronx,10467.0,2022
10442,2357.9,brooklyn,11226.0,2022
10443,1894.2,queens,11373.0,2022
10444,2154.4,brooklyn,11220.0,2022
10445,2677.7,brooklyn,11207.0,2022
10446,2000.6,brooklyn,11214.0,2022
10447,3476.0,manhattan,10025.0,2022
10448,1871.1,staten_island,10314.0,2022
10449,1896.0,brooklyn,11219.0,2022
10450,2816.9,brooklyn,11221.0,2022
10451,1895.3,bronx,10458.0,2022
10452,2252.2,brooklyn,11235.0,2022
10453,1776.5,brooklyn,11223.0,2022
10454,2001.5,queens,11377.0,2022
10455,3176.8,brooklyn,11206.0,2022
10456,2129.6,brooklyn,11229.0,2022
10457,1880.3,queens,11355.0,2022
10458,2198.4,brooklyn,11230.0,2022
10459,2463.3,brooklyn,11233.0,2022
10460,1888.2,bronx,10457.0,2022
10461,1863.9,bronx,10452.0,2022
10462,1901.5,bronx,10462.0,2022
10463,2503.8,manhattan,10029.0,2022
10464,2428.0,brooklyn,11218.0,2022
10465,2110.2,brooklyn,11203.0,2022
10466,3580.9,manhattan,10002.0,2022
10467,2186.8,queens,11375.0,2022
10468,2517.0,bronx,10463.0,2022
10469,3175.6,brooklyn,11215.0,2022
10470,2535.1,brooklyn,11213.0,2022
10471,2254.0,brooklyn,11210.0,2022
10472,2008.6,brooklyn,11209.0,2022
10473,2665.3,manhattan,10027.0,2022
10474,3768.5,brooklyn,11211.0,2022
10475,2007.5,queens,11372.0,2022
10476,1714.7,staten_island,10312.0,2022
10477,3896.1,brooklyn,11201.0,2022
10478,2325.2,manhattan,10032.0,2022
10479,3906.5,manhattan,10023.0,2022
10480,2337.5,queens,11432.0,2022
10481,2963.9,manhattan,10128.0,2022
10482,3260.5,brooklyn,11238.0,2022
10483,2676.9,brooklyn,11216.0,2022
