Address,County,Zip,price,Listing Url,Borough
"401 E 34th St New York, NY 10016",New York,10016,5154.0,https://www.trulia.com/c/ny/new-york/view-34-401-e-34th-st-new-york-ny-10016--2411637420,New York
"401 E 34th St New York, NY 10016",New York,10016,5557.0,https://www.trulia.com/c/ny/new-york/view-34-401-e-34th-st-new-york-ny-10016--2411637420,New York
"401 E 34th St New York, NY 10016",New York,10016,6134.0,https://www.trulia.com/c/ny/new-york/view-34-401-e-34th-st-new-york-ny-10016--2411637420,New York
"401 E 34th St New York, NY 10016",New York,10016,5804.0,https://www.trulia.com/c/ny/new-york/view-34-401-e-34th-st-new-york-ny-10016--2411637420,New York
"401 E 34th St New York, NY 10016",New York,10016,5813.0,https://www.trulia.com/c/ny/new-york/view-34-401-e-34th-st-new-york-ny-10016--2411637420,New York
"401 E 34th St New York, NY 10016",New York,10016,6252.0,https://www.trulia.com/c/ny/new-york/view-34-401-e-34th-st-new-york-ny-10016--2411637420,New York
"401 E 34th St New York, NY 10016",New York,10016,6744.0,https://www.trulia.com/c/ny/new-york/view-34-401-e-34th-st-new-york-ny-10016--2411637420,New York
"401 E 34th St New York, NY 10016",New York,10016,7309.0,https://www.trulia.com/c/ny/new-york/view-34-401-e-34th-st-new-york-ny-10016--2411637420,New York
"401 E 34th St New York, NY 10016",New York,10016,7218.0,https://www.trulia.com/c/ny/new-york/view-34-401-e-34th-st-new-york-ny-10016--2411637420,New York
"401 E 34th St New York, NY 10016",New York,10016,7406.0,https://www.trulia.com/c/ny/new-york/view-34-401-e-34th-st-new-york-ny-10016--2411637420,New York
"401 E 34th St New York, NY 10016",New York,10016,8176.0,https://www.trulia.com/c/ny/new-york/view-34-401-e-34th-st-new-york-ny-10016--2411637420,New York
"401 E 34th St New York, NY 10016",New York,10016,8087.0,https://www.trulia.com/c/ny/new-york/view-34-401-e-34th-st-new-york-ny-10016--2411637420,New York
"105 W 29th St Manhattan, NY 10001",Manhattan,10001,3900.0,https://www.trulia.com/c/ny/new-york/beatrice-105-w-29th-st-new-york-ny-10001--2619197406,Queens
"105 W 29th St Manhattan, NY 10001",Manhattan,10001,4185.0,https://www.trulia.com/c/ny/new-york/beatrice-105-w-29th-st-new-york-ny-10001--2619197406,Queens
"105 W 29th St Manhattan, NY 10001",Manhattan,10001,4445.0,https://www.trulia.com/c/ny/new-york/beatrice-105-w-29th-st-new-york-ny-10001--2619197406,Queens
"105 W 29th St Manhattan, NY 10001",Manhattan,10001,4452.0,https://www.trulia.com/c/ny/new-york/beatrice-105-w-29th-st-new-york-ny-10001--2619197406,Queens
"105 W 29th St Manhattan, NY 10001",Manhattan,10001,4537.0,https://www.trulia.com/c/ny/new-york/beatrice-105-w-29th-st-new-york-ny-10001--2619197406,Queens
"105 W 29th St Manhattan, NY 10001",Manhattan,10001,4553.0,https://www.trulia.com/c/ny/new-york/beatrice-105-w-29th-st-new-york-ny-10001--2619197406,Queens
"105 W 29th St Manhattan, NY 10001",Manhattan,10001,4705.0,https://www.trulia.com/c/ny/new-york/beatrice-105-w-29th-st-new-york-ny-10001--2619197406,Queens
"105 W 29th St Manhattan, NY 10001",Manhattan,10001,4711.0,https://www.trulia.com/c/ny/new-york/beatrice-105-w-29th-st-new-york-ny-10001--2619197406,Queens
"105 W 29th St Manhattan, NY 10001",Manhattan,10001,5447.0,https://www.trulia.com/c/ny/new-york/beatrice-105-w-29th-st-new-york-ny-10001--2619197406,Queens
"105 W 29th St Manhattan, NY 10001",Manhattan,10001,5559.0,https://www.trulia.com/c/ny/new-york/beatrice-105-w-29th-st-new-york-ny-10001--2619197406,Queens
"105 W 29th St Manhattan, NY 10001",Manhattan,10001,5981.0,https://www.trulia.com/c/ny/new-york/beatrice-105-w-29th-st-new-york-ny-10001--2619197406,Queens
"105 W 29th St Manhattan, NY 10001",Manhattan,10001,6245.0,https://www.trulia.com/c/ny/new-york/beatrice-105-w-29th-st-new-york-ny-10001--2619197406,Queens
"105 W 29th St Manhattan, NY 10001",Manhattan,10001,6505.0,https://www.trulia.com/c/ny/new-york/beatrice-105-w-29th-st-new-york-ny-10001--2619197406,Queens
"105 W 29th St Manhattan, NY 10001",Manhattan,10001,6531.0,https://www.trulia.com/c/ny/new-york/beatrice-105-w-29th-st-new-york-ny-10001--2619197406,Queens
"105 W 29th St Manhattan, NY 10001",Manhattan,10001,6534.0,https://www.trulia.com/c/ny/new-york/beatrice-105-w-29th-st-new-york-ny-10001--2619197406,Queens
"105 W 29th St Manhattan, NY 10001",Manhattan,10001,7756.0,https://www.trulia.com/c/ny/new-york/beatrice-105-w-29th-st-new-york-ny-10001--2619197406,Queens
"105 W 29th St Manhattan, NY 10001",Manhattan,10001,7999.0,https://www.trulia.com/c/ny/new-york/beatrice-105-w-29th-st-new-york-ny-10001--2619197406,Queens
"105 W 29th St Manhattan, NY 10001",Manhattan,10001,8224.0,https://www.trulia.com/c/ny/new-york/beatrice-105-w-29th-st-new-york-ny-10001--2619197406,Queens
"105 W 29th St Manhattan, NY 10001",Manhattan,10001,8952.0,https://www.trulia.com/c/ny/new-york/beatrice-105-w-29th-st-new-york-ny-10001--2619197406,Queens
"20-10 Seagirt Blvd Far Rockaway, NY 11691",Far Rockaway,11691,1625.0,https://www.trulia.com/c/ny/far-rockaway/wavecrest-gardens-20-10-seagirt-blvd-far-rockaway-ny-11691--2591679350,Queens
"20-10 Seagirt Blvd Far Rockaway, NY 11691",Far Rockaway,11691,1675.0,https://www.trulia.com/c/ny/far-rockaway/wavecrest-gardens-20-10-seagirt-blvd-far-rockaway-ny-11691--2591679350,Queens
"20-10 Seagirt Blvd Far Rockaway, NY 11691",Far Rockaway,11691,1899.0,https://www.trulia.com/c/ny/far-rockaway/wavecrest-gardens-20-10-seagirt-blvd-far-rockaway-ny-11691--2591679350,Queens
"20-10 Seagirt Blvd Far Rockaway, NY 11691",Far Rockaway,11691,2149.0,https://www.trulia.com/c/ny/far-rockaway/wavecrest-gardens-20-10-seagirt-blvd-far-rockaway-ny-11691--2591679350,Queens
"20-10 Seagirt Blvd Far Rockaway, NY 11691",Far Rockaway,11691,2174.0,https://www.trulia.com/c/ny/far-rockaway/wavecrest-gardens-20-10-seagirt-blvd-far-rockaway-ny-11691--2591679350,Queens
"20-10 Seagirt Blvd Far Rockaway, NY 11691",Far Rockaway,11691,2199.0,https://www.trulia.com/c/ny/far-rockaway/wavecrest-gardens-20-10-seagirt-blvd-far-rockaway-ny-11691--2591679350,Queens
"20-10 Seagirt Blvd Far Rockaway, NY 11691",Far Rockaway,11691,2324.0,https://www.trulia.com/c/ny/far-rockaway/wavecrest-gardens-20-10-seagirt-blvd-far-rockaway-ny-11691--2591679350,Queens
"20-10 Seagirt Blvd Far Rockaway, NY 11691",Far Rockaway,11691,2449.0,https://www.trulia.com/c/ny/far-rockaway/wavecrest-gardens-20-10-seagirt-blvd-far-rockaway-ny-11691--2591679350,Queens
"20-10 Seagirt Blvd Far Rockaway, NY 11691",Far Rockaway,11691,2464.0,https://www.trulia.com/c/ny/far-rockaway/wavecrest-gardens-20-10-seagirt-blvd-far-rockaway-ny-11691--2591679350,Queens
"525 W 28th St New York, NY 10001",New York,10001,3710.0,https://www.trulia.com/c/ny/new-york/ava-high-line-525-w-28th-st-new-york-ny-10001--2171424297,New York
"525 W 28th St New York, NY 10001",New York,10001,3803.0,https://www.trulia.com/c/ny/new-york/ava-high-line-525-w-28th-st-new-york-ny-10001--2171424297,New York
"525 W 28th St New York, NY 10001",New York,10001,3945.0,https://www.trulia.com/c/ny/new-york/ava-high-line-525-w-28th-st-new-york-ny-10001--2171424297,New York
"525 W 28th St New York, NY 10001",New York,10001,3965.0,https://www.trulia.com/c/ny/new-york/ava-high-line-525-w-28th-st-new-york-ny-10001--2171424297,New York
"525 W 28th St New York, NY 10001",New York,10001,4075.0,https://www.trulia.com/c/ny/new-york/ava-high-line-525-w-28th-st-new-york-ny-10001--2171424297,New York
"525 W 28th St New York, NY 10001",New York,10001,4130.0,https://www.trulia.com/c/ny/new-york/ava-high-line-525-w-28th-st-new-york-ny-10001--2171424297,New York
"525 W 28th St New York, NY 10001",New York,10001,4245.0,https://www.trulia.com/c/ny/new-york/ava-high-line-525-w-28th-st-new-york-ny-10001--2171424297,New York
"525 W 28th St New York, NY 10001",New York,10001,4360.0,https://www.trulia.com/c/ny/new-york/ava-high-line-525-w-28th-st-new-york-ny-10001--2171424297,New York
"525 W 28th St New York, NY 10001",New York,10001,4637.0,https://www.trulia.com/c/ny/new-york/ava-high-line-525-w-28th-st-new-york-ny-10001--2171424297,New York
"525 W 28th St New York, NY 10001",New York,10001,4737.0,https://www.trulia.com/c/ny/new-york/ava-high-line-525-w-28th-st-new-york-ny-10001--2171424297,New York
"525 W 28th St New York, NY 10001",New York,10001,4740.0,https://www.trulia.com/c/ny/new-york/ava-high-line-525-w-28th-st-new-york-ny-10001--2171424297,New York
"525 W 28th St New York, NY 10001",New York,10001,4857.0,https://www.trulia.com/c/ny/new-york/ava-high-line-525-w-28th-st-new-york-ny-10001--2171424297,New York
"525 W 28th St New York, NY 10001",New York,10001,7430.0,https://www.trulia.com/c/ny/new-york/ava-high-line-525-w-28th-st-new-york-ny-10001--2171424297,New York
"525 W 28th St New York, NY 10001",New York,10001,9675.0,https://www.trulia.com/c/ny/new-york/ava-high-line-525-w-28th-st-new-york-ny-10001--2171424297,New York
"10 Hanover Sq New York, NY 10005",New York,10005,3402.0,https://www.trulia.com/c/ny/new-york/10-hanover-square-10-hanover-sq-new-york-ny-10005--2173815256,New York
"10 Hanover Sq New York, NY 10005",New York,10005,3679.0,https://www.trulia.com/c/ny/new-york/10-hanover-square-10-hanover-sq-new-york-ny-10005--2173815256,New York
"10 Hanover Sq New York, NY 10005",New York,10005,3894.0,https://www.trulia.com/c/ny/new-york/10-hanover-square-10-hanover-sq-new-york-ny-10005--2173815256,New York
"10 Hanover Sq New York, NY 10005",New York,10005,4059.0,https://www.trulia.com/c/ny/new-york/10-hanover-square-10-hanover-sq-new-york-ny-10005--2173815256,New York
"10 Hanover Sq New York, NY 10005",New York,10005,4114.0,https://www.trulia.com/c/ny/new-york/10-hanover-square-10-hanover-sq-new-york-ny-10005--2173815256,New York
"10 Hanover Sq New York, NY 10005",New York,10005,4084.0,https://www.trulia.com/c/ny/new-york/10-hanover-square-10-hanover-sq-new-york-ny-10005--2173815256,New York
"10 Hanover Sq New York, NY 10005",New York,10005,4159.0,https://www.trulia.com/c/ny/new-york/10-hanover-square-10-hanover-sq-new-york-ny-10005--2173815256,New York
"10 Hanover Sq New York, NY 10005",New York,10005,4344.0,https://www.trulia.com/c/ny/new-york/10-hanover-square-10-hanover-sq-new-york-ny-10005--2173815256,New York
"10 Hanover Sq New York, NY 10005",New York,10005,4209.0,https://www.trulia.com/c/ny/new-york/10-hanover-square-10-hanover-sq-new-york-ny-10005--2173815256,New York
"10 Hanover Sq New York, NY 10005",New York,10005,4354.0,https://www.trulia.com/c/ny/new-york/10-hanover-square-10-hanover-sq-new-york-ny-10005--2173815256,New York
"10 Hanover Sq New York, NY 10005",New York,10005,4970.0,https://www.trulia.com/c/ny/new-york/10-hanover-square-10-hanover-sq-new-york-ny-10005--2173815256,New York
"10 Hanover Sq New York, NY 10005",New York,10005,5096.0,https://www.trulia.com/c/ny/new-york/10-hanover-square-10-hanover-sq-new-york-ny-10005--2173815256,New York
"10 Hanover Sq New York, NY 10005",New York,10005,5426.0,https://www.trulia.com/c/ny/new-york/10-hanover-square-10-hanover-sq-new-york-ny-10005--2173815256,New York
"10 Hanover Sq New York, NY 10005",New York,10005,5340.0,https://www.trulia.com/c/ny/new-york/10-hanover-square-10-hanover-sq-new-york-ny-10005--2173815256,New York
"10 Hanover Sq New York, NY 10005",New York,10005,5385.0,https://www.trulia.com/c/ny/new-york/10-hanover-square-10-hanover-sq-new-york-ny-10005--2173815256,New York
"10 Hanover Sq New York, NY 10005",New York,10005,5420.0,https://www.trulia.com/c/ny/new-york/10-hanover-square-10-hanover-sq-new-york-ny-10005--2173815256,New York
"10 Hanover Sq New York, NY 10005",New York,10005,6972.0,https://www.trulia.com/c/ny/new-york/10-hanover-square-10-hanover-sq-new-york-ny-10005--2173815256,New York
"95 Wall St New York, NY 10005",New York,10005,3398.0,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--2171929960,New York
"95 Wall St New York, NY 10005",New York,10005,3820.0,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--2171929960,New York
"95 Wall St New York, NY 10005",New York,10005,3828.0,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--2171929960,New York
"95 Wall St New York, NY 10005",New York,10005,3829.0,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--2171929960,New York
"95 Wall St New York, NY 10005",New York,10005,3919.0,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--2171929960,New York
"95 Wall St New York, NY 10005",New York,10005,3839.0,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--2171929960,New York
"95 Wall St New York, NY 10005",New York,10005,4043.0,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--2171929960,New York
"95 Wall St New York, NY 10005",New York,10005,3853.0,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--2171929960,New York
"95 Wall St New York, NY 10005",New York,10005,3889.0,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--2171929960,New York
"95 Wall St New York, NY 10005",New York,10005,3943.0,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--2171929960,New York
"95 Wall St New York, NY 10005",New York,10005,3958.0,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--2171929960,New York
"95 Wall St New York, NY 10005",New York,10005,3995.0,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--2171929960,New York
"95 Wall St New York, NY 10005",New York,10005,4047.0,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--2171929960,New York
"95 Wall St New York, NY 10005",New York,10005,4085.0,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--2171929960,New York
"95 Wall St New York, NY 10005",New York,10005,4094.0,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--2171929960,New York
"95 Wall St New York, NY 10005",New York,10005,4246.0,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--2171929960,New York
"95 Wall St New York, NY 10005",New York,10005,4268.0,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--2171929960,New York
"95 Wall St New York, NY 10005",New York,10005,4315.0,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--2171929960,New York
"95 Wall St New York, NY 10005",New York,10005,4180.0,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--2171929960,New York
"95 Wall St New York, NY 10005",New York,10005,4260.0,https://www.trulia.com/c/ny/new-york/95-wall-95-wall-st-new-york-ny-10005--2171929960,New York
"461 Dean St Brooklyn, NY 11217",Brooklyn,11217,3025.0,https://www.trulia.com/c/ny/brooklyn/461-dean-461-dean-st-brooklyn-ny-11217--2308819555,Brooklyn
"461 Dean St Brooklyn, NY 11217",Brooklyn,11217,3325.0,https://www.trulia.com/c/ny/brooklyn/461-dean-461-dean-st-brooklyn-ny-11217--2308819555,Brooklyn
"461 Dean St Brooklyn, NY 11217",Brooklyn,11217,4075.0,https://www.trulia.com/c/ny/brooklyn/461-dean-461-dean-st-brooklyn-ny-11217--2308819555,Brooklyn
"461 Dean St Brooklyn, NY 11217",Brooklyn,11217,4115.0,https://www.trulia.com/c/ny/brooklyn/461-dean-461-dean-st-brooklyn-ny-11217--2308819555,Brooklyn
"461 Dean St Brooklyn, NY 11217",Brooklyn,11217,6285.0,https://www.trulia.com/c/ny/brooklyn/461-dean-461-dean-st-brooklyn-ny-11217--2308819555,Brooklyn
"550 W 45th St Manhattan, NY 10036",Manhattan,10036,3449.0,https://www.trulia.com/c/ny/new-york/gotham-west-550-w-45th-st-new-york-ny-10036--2173941338,Queens
"550 W 45th St Manhattan, NY 10036",Manhattan,10036,4195.0,https://www.trulia.com/c/ny/new-york/gotham-west-550-w-45th-st-new-york-ny-10036--2173941338,Queens
"550 W 45th St Manhattan, NY 10036",Manhattan,10036,4662.0,https://www.trulia.com/c/ny/new-york/gotham-west-550-w-45th-st-new-york-ny-10036--2173941338,Queens
"550 W 45th St Manhattan, NY 10036",Manhattan,10036,6249.0,https://www.trulia.com/c/ny/new-york/gotham-west-550-w-45th-st-new-york-ny-10036--2173941338,Queens
"550 W 45th St Manhattan, NY 10036",Manhattan,10036,7795.0,https://www.trulia.com/c/ny/new-york/gotham-west-550-w-45th-st-new-york-ny-10036--2173941338,Queens
"29-59 Northern Blvd Long Island City, NY 11101",Long Island City,11101,3664.0,https://www.trulia.com/c/ny/long-island-city/sven-lic-29-59-northern-blvd-long-island-city-ny-11101--2576756954,Queens
"29-59 Northern Blvd Long Island City, NY 11101",Long Island City,11101,3676.0,https://www.trulia.com/c/ny/long-island-city/sven-lic-29-59-northern-blvd-long-island-city-ny-11101--2576756954,Queens
"29-59 Northern Blvd Long Island City, NY 11101",Long Island City,11101,4000.0,https://www.trulia.com/c/ny/long-island-city/sven-lic-29-59-northern-blvd-long-island-city-ny-11101--2576756954,Queens
"29-59 Northern Blvd Long Island City, NY 11101",Long Island City,11101,5168.0,https://www.trulia.com/c/ny/long-island-city/sven-lic-29-59-northern-blvd-long-island-city-ny-11101--2576756954,Queens
"29-59 Northern Blvd Long Island City, NY 11101",Long Island City,11101,5630.0,https://www.trulia.com/c/ny/long-island-city/sven-lic-29-59-northern-blvd-long-island-city-ny-11101--2576756954,Queens
"29-59 Northern Blvd Long Island City, NY 11101",Long Island City,11101,5880.0,https://www.trulia.com/c/ny/long-island-city/sven-lic-29-59-northern-blvd-long-island-city-ny-11101--2576756954,Queens
"29-59 Northern Blvd Long Island City, NY 11101",Long Island City,11101,7471.0,https://www.trulia.com/c/ny/long-island-city/sven-lic-29-59-northern-blvd-long-island-city-ny-11101--2576756954,Queens
"29-59 Northern Blvd Long Island City, NY 11101",Long Island City,11101,7108.0,https://www.trulia.com/c/ny/long-island-city/sven-lic-29-59-northern-blvd-long-island-city-ny-11101--2576756954,Queens
"180 Montague St Brooklyn, NY 11201",Brooklyn,11201,3506.0,https://www.trulia.com/c/ny/brooklyn/180-montague-180-montague-st-brooklyn-ny-11201--2609118168,Brooklyn
"180 Montague St Brooklyn, NY 11201",Brooklyn,11201,3712.0,https://www.trulia.com/c/ny/brooklyn/180-montague-180-montague-st-brooklyn-ny-11201--2609118168,Brooklyn
"180 Montague St Brooklyn, NY 11201",Brooklyn,11201,3654.0,https://www.trulia.com/c/ny/brooklyn/180-montague-180-montague-st-brooklyn-ny-11201--2609118168,Brooklyn
"180 Montague St Brooklyn, NY 11201",Brooklyn,11201,3778.0,https://www.trulia.com/c/ny/brooklyn/180-montague-180-montague-st-brooklyn-ny-11201--2609118168,Brooklyn
"180 Montague St Brooklyn, NY 11201",Brooklyn,11201,3717.0,https://www.trulia.com/c/ny/brooklyn/180-montague-180-montague-st-brooklyn-ny-11201--2609118168,Brooklyn
"180 Montague St Brooklyn, NY 11201",Brooklyn,11201,3862.0,https://www.trulia.com/c/ny/brooklyn/180-montague-180-montague-st-brooklyn-ny-11201--2609118168,Brooklyn
"180 Montague St Brooklyn, NY 11201",Brooklyn,11201,3722.0,https://www.trulia.com/c/ny/brooklyn/180-montague-180-montague-st-brooklyn-ny-11201--2609118168,Brooklyn
"180 Montague St Brooklyn, NY 11201",Brooklyn,11201,3939.0,https://www.trulia.com/c/ny/brooklyn/180-montague-180-montague-st-brooklyn-ny-11201--2609118168,Brooklyn
"180 Montague St Brooklyn, NY 11201",Brooklyn,11201,3979.0,https://www.trulia.com/c/ny/brooklyn/180-montague-180-montague-st-brooklyn-ny-11201--2609118168,Brooklyn
"180 Montague St Brooklyn, NY 11201",Brooklyn,11201,4042.0,https://www.trulia.com/c/ny/brooklyn/180-montague-180-montague-st-brooklyn-ny-11201--2609118168,Brooklyn
"180 Montague St Brooklyn, NY 11201",Brooklyn,11201,6408.0,https://www.trulia.com/c/ny/brooklyn/180-montague-180-montague-st-brooklyn-ny-11201--2609118168,Brooklyn
"111 Lawrence St Brooklyn, NY 11201",Brooklyn,11201,3089.0,https://www.trulia.com/c/ny/brooklyn/the-brooklyner-111-lawrence-st-brooklyn-ny-11201--2582193141,Brooklyn
"111 Lawrence St Brooklyn, NY 11201",Brooklyn,11201,3545.0,https://www.trulia.com/c/ny/brooklyn/the-brooklyner-111-lawrence-st-brooklyn-ny-11201--2582193141,Brooklyn
"111 Lawrence St Brooklyn, NY 11201",Brooklyn,11201,3351.0,https://www.trulia.com/c/ny/brooklyn/the-brooklyner-111-lawrence-st-brooklyn-ny-11201--2582193141,Brooklyn
"111 Lawrence St Brooklyn, NY 11201",Brooklyn,11201,3380.0,https://www.trulia.com/c/ny/brooklyn/the-brooklyner-111-lawrence-st-brooklyn-ny-11201--2582193141,Brooklyn
"111 Lawrence St Brooklyn, NY 11201",Brooklyn,11201,3435.0,https://www.trulia.com/c/ny/brooklyn/the-brooklyner-111-lawrence-st-brooklyn-ny-11201--2582193141,Brooklyn
"111 Lawrence St Brooklyn, NY 11201",Brooklyn,11201,3599.0,https://www.trulia.com/c/ny/brooklyn/the-brooklyner-111-lawrence-st-brooklyn-ny-11201--2582193141,Brooklyn
"111 Lawrence St Brooklyn, NY 11201",Brooklyn,11201,3770.0,https://www.trulia.com/c/ny/brooklyn/the-brooklyner-111-lawrence-st-brooklyn-ny-11201--2582193141,Brooklyn
"111 Lawrence St Brooklyn, NY 11201",Brooklyn,11201,3843.0,https://www.trulia.com/c/ny/brooklyn/the-brooklyner-111-lawrence-st-brooklyn-ny-11201--2582193141,Brooklyn
"111 Lawrence St Brooklyn, NY 11201",Brooklyn,11201,4317.0,https://www.trulia.com/c/ny/brooklyn/the-brooklyner-111-lawrence-st-brooklyn-ny-11201--2582193141,Brooklyn
"111 Lawrence St Brooklyn, NY 11201",Brooklyn,11201,4161.0,https://www.trulia.com/c/ny/brooklyn/the-brooklyner-111-lawrence-st-brooklyn-ny-11201--2582193141,Brooklyn
"111 Lawrence St Brooklyn, NY 11201",Brooklyn,11201,4341.0,https://www.trulia.com/c/ny/brooklyn/the-brooklyner-111-lawrence-st-brooklyn-ny-11201--2582193141,Brooklyn
"111 Lawrence St Brooklyn, NY 11201",Brooklyn,11201,4347.0,https://www.trulia.com/c/ny/brooklyn/the-brooklyner-111-lawrence-st-brooklyn-ny-11201--2582193141,Brooklyn
"111 Lawrence St Brooklyn, NY 11201",Brooklyn,11201,4475.0,https://www.trulia.com/c/ny/brooklyn/the-brooklyner-111-lawrence-st-brooklyn-ny-11201--2582193141,Brooklyn
"111 Lawrence St Brooklyn, NY 11201",Brooklyn,11201,4566.0,https://www.trulia.com/c/ny/brooklyn/the-brooklyner-111-lawrence-st-brooklyn-ny-11201--2582193141,Brooklyn
"111 Lawrence St Brooklyn, NY 11201",Brooklyn,11201,4661.0,https://www.trulia.com/c/ny/brooklyn/the-brooklyner-111-lawrence-st-brooklyn-ny-11201--2582193141,Brooklyn
"150 E 34th St New York, NY 10016",New York,10016,3095.0,https://www.trulia.com/c/ny/new-york/marquis-apartments-150-e-34th-st-new-york-ny-10016--2619002007,New York
"150 E 34th St New York, NY 10016",New York,10016,3310.0,https://www.trulia.com/c/ny/new-york/marquis-apartments-150-e-34th-st-new-york-ny-10016--2619002007,New York
"150 E 34th St New York, NY 10016",New York,10016,3560.0,https://www.trulia.com/c/ny/new-york/marquis-apartments-150-e-34th-st-new-york-ny-10016--2619002007,New York
"150 E 34th St New York, NY 10016",New York,10016,3330.0,https://www.trulia.com/c/ny/new-york/marquis-apartments-150-e-34th-st-new-york-ny-10016--2619002007,New York
"150 E 34th St New York, NY 10016",New York,10016,3625.0,https://www.trulia.com/c/ny/new-york/marquis-apartments-150-e-34th-st-new-york-ny-10016--2619002007,New York
"150 E 34th St New York, NY 10016",New York,10016,3735.0,https://www.trulia.com/c/ny/new-york/marquis-apartments-150-e-34th-st-new-york-ny-10016--2619002007,New York
"150 E 34th St New York, NY 10016",New York,10016,3900.0,https://www.trulia.com/c/ny/new-york/marquis-apartments-150-e-34th-st-new-york-ny-10016--2619002007,New York
"150 E 34th St New York, NY 10016",New York,10016,3945.0,https://www.trulia.com/c/ny/new-york/marquis-apartments-150-e-34th-st-new-york-ny-10016--2619002007,New York
"150 E 34th St New York, NY 10016",New York,10016,4160.0,https://www.trulia.com/c/ny/new-york/marquis-apartments-150-e-34th-st-new-york-ny-10016--2619002007,New York
"150 E 34th St New York, NY 10016",New York,10016,4400.0,https://www.trulia.com/c/ny/new-york/marquis-apartments-150-e-34th-st-new-york-ny-10016--2619002007,New York
"150 E 34th St New York, NY 10016",New York,10016,4600.0,https://www.trulia.com/c/ny/new-york/marquis-apartments-150-e-34th-st-new-york-ny-10016--2619002007,New York
"150 E 34th St New York, NY 10016",New York,10016,4860.0,https://www.trulia.com/c/ny/new-york/marquis-apartments-150-e-34th-st-new-york-ny-10016--2619002007,New York
"150 E 34th St New York, NY 10016",New York,10016,4915.0,https://www.trulia.com/c/ny/new-york/marquis-apartments-150-e-34th-st-new-york-ny-10016--2619002007,New York
"250 Ashland Pl Brooklyn, NY 11217",Brooklyn,11217,3074.0,https://www.trulia.com/c/ny/brooklyn/the-ashland-250-ashland-pl-brooklyn-ny-11217--2333054934,Brooklyn
"250 Ashland Pl Brooklyn, NY 11217",Brooklyn,11217,3732.0,https://www.trulia.com/c/ny/brooklyn/the-ashland-250-ashland-pl-brooklyn-ny-11217--2333054934,Brooklyn
"250 Ashland Pl Brooklyn, NY 11217",Brooklyn,11217,4074.0,https://www.trulia.com/c/ny/brooklyn/the-ashland-250-ashland-pl-brooklyn-ny-11217--2333054934,Brooklyn
"250 Ashland Pl Brooklyn, NY 11217",Brooklyn,11217,4477.0,https://www.trulia.com/c/ny/brooklyn/the-ashland-250-ashland-pl-brooklyn-ny-11217--2333054934,Brooklyn
"250 Ashland Pl Brooklyn, NY 11217",Brooklyn,11217,8295.0,https://www.trulia.com/c/ny/brooklyn/the-ashland-250-ashland-pl-brooklyn-ny-11217--2333054934,Brooklyn
"100 Willoughby St Brooklyn, NY 11201",Brooklyn,11201,3136.0,https://www.trulia.com/c/ny/brooklyn/ava-dobro-100-willoughby-st-brooklyn-ny-11201--2009526595,Brooklyn
"100 Willoughby St Brooklyn, NY 11201",Brooklyn,11201,3267.0,https://www.trulia.com/c/ny/brooklyn/ava-dobro-100-willoughby-st-brooklyn-ny-11201--2009526595,Brooklyn
"100 Willoughby St Brooklyn, NY 11201",Brooklyn,11201,3445.0,https://www.trulia.com/c/ny/brooklyn/ava-dobro-100-willoughby-st-brooklyn-ny-11201--2009526595,Brooklyn
"100 Willoughby St Brooklyn, NY 11201",Brooklyn,11201,3505.0,https://www.trulia.com/c/ny/brooklyn/ava-dobro-100-willoughby-st-brooklyn-ny-11201--2009526595,Brooklyn
"100 Willoughby St Brooklyn, NY 11201",Brooklyn,11201,3324.0,https://www.trulia.com/c/ny/brooklyn/ava-dobro-100-willoughby-st-brooklyn-ny-11201--2009526595,Brooklyn
"100 Willoughby St Brooklyn, NY 11201",Brooklyn,11201,3404.0,https://www.trulia.com/c/ny/brooklyn/ava-dobro-100-willoughby-st-brooklyn-ny-11201--2009526595,Brooklyn
