year,borough,zipcode,households_s1901_total_population,households_s1902_total_population,households_median_income,households_s1901_mean_income,households_s1902_mean_income,families_total_population,families_median_income,families_mean_income,married_couple_families_total_population,married_couple_families_median_income,married_couple_families_mean_income,nonfamily_households_total_population,nonfamily_households_median_income,nonfamily_households_mean_income,resident_total_population,resident_mean_income,white_total_population,white_mean_income,african_american_total_population,african_american_mean_income,amer_indian/alaska_native_total_population,amer_indian/alaska_native_mean_income,asian_total_population,asian_mean_income,hawaiian/_pacific_islander_total_population,hawaiian/_pacific_islander_mean_income,other_race_total_population,other_race_mean_income,two_or_more_races_total_population,two_or_more_races_mean_income,latino_total_population,latino_mean_income,white_alone(not_latino)_total_population,white_alone(not_latino)_mean_income
2011,Manhattan,10039,9996.0,9996.0,34096,43417,43417,5777.0,37250,45678,1866.0,52414,,4219.0,25696,38544,25257.0,18554,12.2,19498,69.4,18460,0.6,14906,1.1,36077,0.0,,12.2,13625,4.5,27096,27.9,13235,4.4,35603
2011,Manhattan,10040,15693.0,15693.0,37244,55144,55144,9224.0,38457,58959,3890.0,69514,,6469.0,29240,45622,43753.0,21628,41.5,30449,9.4,20618,0.2,31984,2.0,34355,0.0,,42.8,12754,4.0,20414,71.0,14340,20.6,44998
2011,Manhattan,10044,4001.0,4001.0,76250,103751,103751,2276.0,95461,123818,1461.0,120750,,1725.0,63958,76592,11399.0,39137,56.4,44500,17.8,17969,0.8,,17.6,51833,0.0,,3.3,31585,4.1,16405,16.3,20694,45.1,50585
2011,Manhattan,10065,17789.0,17789.0,111334,197585,197585,6568.0,205238,318237,5954.0,215989,,11221.0,78863,126446,32193.0,111303,88.2,116983,1.3,55911,0.1,50490,7.9,79681,0.0,,0.8,67015,1.7,29409,4.4,94437,84.2,118178
2011,Manhattan,10069,2663.0,2663.0,165417,245392,245392,1315.0,226321,317571,1123.0,227750,,1348.0,141389,174668,5214.0,126248,73.4,128994,2.3,161075,0.0,,20.1,106966,0.0,,2.2,212354,2.0,,6.1,165429,69.5,128156
2011,Manhattan,10075,14206.0,14206.0,99438,187860,187860,5665.0,211841,306759,4962.0,229167,,8541.0,70622,108969,26082.0,103738,87.5,111973,1.8,28843,0.3,,6.8,58845,0.0,,2.2,37431,1.4,30850,8.1,92004,81.7,111820
2011,Manhattan,10103,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Manhattan,10110,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,4.0,38800,50.0,,0.0,,0.0,,0.0,,0.0,,25.0,,25.0,,25.0,,50.0,
2011,Manhattan,10111,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Manhattan,10112,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Manhattan,10115,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Manhattan,10119,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Manhattan,10128,31098.0,31098.0,97132,174231,174231,12373.0,167518,283568,10099.0,198169,,18725.0,71328,101300,58793.0,94163,82.1,102343,3.9,39196,0.1,,9.9,73950,0.0,,2.1,28411,1.9,34891,9.6,34722,75.4,107975
2011,Manhattan,10152,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Manhattan,10153,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Manhattan,10154,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Manhattan,10162,793.0,793.0,181417,199280,199280,414.0,182045,263004,283.0,229875,,379.0,96442,114981,1608.0,99179,91.7,105608,0.0,,0.0,,5.5,36356,0.0,,0.0,,2.9,,17.8,52531,73.9,118385
2011,Manhattan,10165,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Manhattan,10167,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Manhattan,10168,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Manhattan,10169,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Manhattan,10170,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Manhattan,10171,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Manhattan,10172,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Manhattan,10173,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Manhattan,10174,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Manhattan,10177,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Manhattan,10199,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Manhattan,10271,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Manhattan,10278,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Manhattan,10279,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Manhattan,10280,3978.0,3978.0,135199,167573,167573,1801.0,161250,202954,1565.0,164729,,2177.0,121010,138302,7741.0,87913,70.3,92640,1.6,163185,0.0,,21.0,78001,0.0,,3.3,45228,3.8,60171,7.7,55179,66.9,93890
2011,Manhattan,10282,2053.0,2053.0,232031,312880,312880,1298.0,250000+,330485,1176.0,250000+,,755.0,187750,272696,5027.0,128884,65.5,158811,0.6,,0.3,,12.4,112904,0.0,,14.8,64778,6.3,14527,19.9,79679,60.5,161712
2011,Queens,11001,9059.0,9059.0,99974,115454,115454,6974.0,118920,131316,5809.0,127080,,2085.0,47098,60380,26905.0,39692,73.2,44051,6.4,27423,0.1,82118,13.7,29024,0.1,,3.3,31156,3.1,18716,10.5,27371,67.2,45629
2011,,11003,12164.0,12164.0,83081,94941,94941,10249.0,92777,100710,6821.0,101908,,1915.0,32321,46470,43910.0,27429,28.0,30770,42.9,28342,0.1,35496,12.4,27921,0.0,,13.6,19644,3.1,16644,20.6,19620,22.4,32966
2011,Queens,11004,5131.0,5131.0,79102,90821,90821,3541.0,97998,102469,2721.0,106350,,1590.0,38155,62732,14050.0,34158,49.1,40415,4.1,22811,0.3,,38.9,30750,0.0,,3.6,11484,3.9,22400,12.1,28339,41.4,41599
2011,Queens,11005,1356.0,1356.0,61912,100566,100566,410.0,94750,158139,410.0,94750,,946.0,54306,75614,1797.0,75964,98.8,76362,1.2,,0.0,,0.0,,0.0,,0.0,,0.0,,2.6,49664,96.2,77088
2011,Queens,11040,13438.0,13438.0,97798,116904,116904,10762.0,110515,128749,9265.0,117209,,2676.0,41400,66197,40296.0,39732,62.7,42197,2.2,33534,0.1,38702,28.8,37293,0.0,,3.3,34961,2.8,20347,8.2,27299,58.4,43216
2011,Queens,11101,9910.0,9910.0,41799,62059,62059,5295.0,41986,64307,3110.0,60822,,4615.0,40425,58024,23798.0,26584,49.4,33997,16.9,15423,0.8,14863,18.5,26000,0.0,,12.7,14486,1.7,23783,37.6,15059,26.8,49174
2011,Queens,11102,13687.0,13687.0,47249,61720,61720,7000.0,49386,69059,4714.0,58784,,6687.0,43917,52425,33432.0,26114,58.4,30205,7.2,21101,0.9,14662,16.0,23982,0.1,,15.1,15043,2.4,26368,34.8,16359,40.7,35847
2011,Queens,11103,16145.0,16145.0,52968,68609,68609,7533.0,60643,79907,5191.0,65768,86098,8612.0,46525,57610,36508.0,31601,75.7,32459,2.6,27798,0.3,111377,11.9,35254,0.1,,7.2,19487,2.3,16973,24.6,24642,58.4,34598
2011,Queens,11104,11757.0,11757.0,54152,65230,65230,5981.0,61750,76209,4250.0,68511,,5776.0,44395,51221,26230.0,29922,62.9,34139,1.4,35993,0.1,,29.5,21838,0.0,,4.1,22190,2.0,29905,26.1,23973,42.2,39298
2011,Queens,11105,16319.0,16319.0,56935,71821,71821,8695.0,61832,78814,6406.0,67482,,7624.0,51095,61079,38103.0,31655,77.7,33731,2.1,46189,0.3,12572,9.6,23313,0.0,,8.6,20849,1.7,23770,23.1,23109,64.4,35524
2011,Queens,11106,16554.0,16554.0,47580,61476,61476,8191.0,50606,63948,4937.0,65407,,8363.0,42496,55786,36305.0,28998,59.6,34622,8.2,21282,0.2,13488,17.6,22737,0.0,,11.8,16840,2.5,23403,28.9,21755,43.4,38198
2011,Queens,11109,1441.0,1441.0,132875,167259,167259,658.0,142206,199802,619.0,150804,,783.0,118625,135973,2916.0,83751,74.6,80309,4.5,69586,0.0,,15.4,129169,0.0,,1.4,,4.1,14901,12.4,56983,66.2,80250
2011,Queens,11351,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Queens,11354,19094.0,19094.0,48771,63568,63568,13305.0,54652,67453,8847.0,58861,,5789.0,30732,48242,53050.0,24125,28.9,29336,4.3,18956,0.5,20037,57.2,22632,0.0,,6.3,19915,2.8,18917,16.7,20328,20.1,32550
2011,Queens,11355,28719.0,28719.0,44587,59124,59124,20520.0,47526,63388,14667.0,49101,65035,8199.0,31499,44746,82505.0,21582,19.3,24758,3.4,28026,1.1,18164,68.1,20151,0.0,,5.4,26220,2.6,18662,15.5,22660,10.4,28794
2011,Queens,11356,7453.0,7453.0,60981,77881,77881,5206.0,70981,85041,3707.0,78547,,2247.0,43816,56420,21721.0,27604,55.3,29832,1.7,33130,0.0,,24.4,27677,0.0,,16.8,19927,1.7,24155,35.4,24305,38.1,30806
2011,Queens,11357,14900.0,14900.0,75922,92941,92941,10516.0,90763,106795,8603.0,92383,,4384.0,36689,57984,40516.0,35097,78.1,36082,0.6,26274,0.1,,16.8,31810,0.0,,2.7,34922,1.8,27342,12.8,28204,69.4,37189
2011,Queens,11358,13585.0,13585.0,68079,84105,84105,9796.0,83319,94956,7657.0,88769,,3789.0,37932,53225,38668.0,30501,50.3,38104,1.8,28077,0.0,,39.6,23812,0.1,,5.8,17118,2.3,14839,13.5,23737,44.3,39118
2011,Queens,11359,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Queens,11360,8798.0,8798.0,79553,100704,100704,5494.0,98984,122872,4585.0,102514,,3304.0,48093,60701,20953.0,43074,63.8,50855,0.9,22401,0.0,,31.0,29526,0.0,,2.2,22394,2.2,36864,7.6,26203,59.1,52806
2011,Queens,11361,10535.0,10535.0,72599,86871,86871,7255.0,81821,97400,5649.0,87705,,3280.0,46437,60693,28926.0,32631,57.4,36581,3.2,34475,0.6,20119,29.2,26362,0.0,,6.8,32134,2.7,18323,15.2,31514,49.5,37731
2011,Queens,11362,6823.0,6823.0,83566,95762,95762,4686.0,98250,109798,3969.0,105096,,2137.0,50071,62809,17492.0,38264,59.2,42499,2.5,37439,0.1,,35.8,32112,0.0,,1.3,34644,1.0,13656,11.5,29036,50.3,44385
2011,Queens,11363,2608.0,2608.0,91728,129809,129809,1794.0,119000,157020,1550.0,131833,,814.0,48553,69585,7052.0,48772,61.7,57966,0.9,80002,0.0,,32.9,32018,0.0,,4.3,38694,0.3,,11.5,29893,55.5,62201
2011,Queens,11364,13543.0,13543.0,73010,83314,83314,9316.0,80753,92475,7447.0,88086,,4227.0,53114,60850,35372.0,32652,49.6,39632,1.5,54516,0.3,,44.7,25045,0.0,,1.9,23090,2.1,26388,8.1,29202,43.2,41005
2011,Queens,11365,15106.0,15106.0,57486,73725,73725,10734.0,71158,83947,7865.0,77166,,4372.0,33223,45652,41283.0,27528,37.5,32124,7.9,25887,0.1,37491,43.4,24653,0.2,,8.4,26548,2.6,17690,16.4,25426,31.4,34041
2011,Queens,11366,4460.0,4460.0,77244,96377,96377,3432.0,91993,109291,2767.0,98996,,1028.0,33190,47026,14160.0,31483,47.9,34440,7.9,28603,0.3,19619,39.1,29672,0.0,,2.2,21543,2.5,22785,10.0,25196,40.6,35652
2011,Queens,11367,14352.0,14352.0,50578,69054,69054,9667.0,63102,79666,6889.0,76065,,4685.0,33638,45767,38835.0,26066,57.8,29475,11.9,20086,0.4,10866,21.0,22667,0.0,,7.2,20873,1.6,19904,15.4,23950,50.5,30001
2011,Queens,11368,27600.0,27600.0,46041,56619,56619,21525.0,42493,54844,11742.0,50289,,6075.0,26416,36582,103401.0,16080,45.3,15352,12.2,21224,0.6,12516,11.8,15457,0.3,105844,27.6,14269,2.0,17743,71.6,14326,6.0,22606
2011,Queens,11369,11043.0,11043.0,56307,67189,67189,8739.0,59874,69991,4720.0,64356,,2304.0,32679,43172,39677.0,19956,23.5,20848,18.3,22438,0.3,15864,12.8,18900,0.1,,41.2,18364,3.7,21770,62.6,18481,5.7,29071
2011,Queens,11371,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Queens,11372,24068.0,24068.0,48400,61056,61056,14214.0,52879,65006,8992.0,56578,,9854.0,38068,51147,63520.0,24044,53.0,27239,2.6,26130,0.2,34001,22.8,21676,0.0,,18.2,17139,3.3,24953,55.9,18523,17.5,43946
2011,Queens,11373,31551.0,31551.0,45585,59333,59333,22662.0,47666,62002,14445.0,49875,66889,8889.0,34719,44317,96474.0,20379,39.7,21246,1.5,33947,0.1,6525,48.6,19920,0.1,,8.5,17097,1.6,19809,41.6,18028,7.7,32777
2011,Queens,11374,19350.0,19350.0,54339,74227,74227,11293.0,69748,87585,8763.0,77692,,8057.0,41499,54220,42888.0,34068,63.0,34690,3.0,41379,0.6,25552,25.8,33442,0.0,,4.9,26596,2.6,32802,15.6,34671,52.5,33968
2011,Queens,11375,32035.0,32035.0,72394,93527,93527,17948.0,92927,114929,14358.0,100976,,14087.0,50409,65166,69266.0,44061,62.7,48309,2.6,34595,0.2,5049,26.6,39301,0.2,43698,5.1,32459,2.5,25306,11.5,37019,56.8,48966
2011,Queens,11377,31938.0,31938.0,49415,62042,62042,19882.0,51665,65952,13226.0,56587,,12056.0,39263,49243,87143.0,23734,46.5,27646,3.1,21526,0.2,8813,35.7,21694,0.1,20258,12.0,17425,2.4,13811,38.7,18823,21.2,37456
2011,Queens,11378,12532.0,12532.0,59472,69078,69078,8591.0,68415,78224,6174.0,76332,,3941.0,37491,43835,33672.0,26598,82.1,27884,0.9,16541,0.2,26603,8.3,24396,0.1,,7.4,17797,1.1,14107,24.5,19603,65.8,29704
2011,Queens,11379,13588.0,13588.0,63511,77628,77628,9115.0,76635,89438,6755.0,83806,,4473.0,34380,49615,34529.0,31627,85.9,32472,1.8,29301,0.2,44949,7.2,29935,0.1,,4.2,19216,0.5,25845,17.3,22720,73.6,33962
2011,Queens,11385,34385.0,34385.0,50811,63978,63978,24502.0,55828,69531,15611.0,68261,80895,9883.0,30280,43846,99295.0,22932,79.4,24188,1.9,24877,0.3,39243,6.6,19132,0.0,,9.9,16329,1.9,13570,45.9,17348,45.4,29055
2011,Queens,11411,6281.0,6281.0,82703,94772,94772,5056.0,89577,103207,2928.0,108733,,1225.0,46344,52028,20426.0,30765,3.2,27666,92.5,31044,0.3,38998,1.6,24983,0.0,,0.8,16905,1.6,31728,4.1,24105,1.7,27940
2011,Queens,11412,11267.0,11267.0,69796,79251,79251,8745.0,79068,87431,4316.0,95635,,2522.0,30733,41851,36932.0,25527,1.7,21205,90.1,25851,0.4,18466,2.0,21984,0.3,,3.6,24440,1.9,22976,5.5,25476,0.9,23499
2011,Queens,11413,12010.0,12010.0,77352,87032,87032,9690.0,84704,93080,5223.0,97604,,2320.0,45188,48713,39922.0,27504,2.8,21935,93.4,27855,0.2,7255,0.7,37168,0.0,,0.7,15069,2.2,21842,4.1,20205,1.3,25473
2011,Queens,11414,11119.0,11119.0,65049,82914,82914,7692.0,79206,96800,5698.0,82867,,3427.0,39435,47895,28480.0,33366,84.7,34482,4.0,23791,0.2,13570,2.0,52888,0.2,,5.3,25734,3.4,19251,21.1,22225,72.7,36311
2011,Queens,11415,8276.0,8276.0,55515,71931,71931,4634.0,62679,78041,3181.0,73278,,3642.0,49840,61431,18677.0,32333,60.4,35264,8.2,40448,0.0,,15.2,27012,0.1,,14.3,22822,1.8,18661,28.1,22242,47.2,38824
2011,Queens,11416,6680.0,6680.0,53821,67401,67401,5383.0,56163,70166,3580.0,63651,,1297.0,36505,47588,23852.0,19760,27.9,24981,7.4,22067,0.1,,32.1,18417,0.0,,27.1,15774,5.4,16990,44.0,17675,15.0,27100
2011,Queens,11417,9279.0,9279.0,59810,72424,72424,7264.0,65449,77687,4897.0,74026,,2015.0,35971,45636,29928.0,23179,41.6,27158,7.8,30066,1.4,23098,26.0,17420,0.0,,17.5,20142,5.8,20337,34.5,21720,27.7,29400
2011,Queens,11418,10968.0,10968.0,57899,70077,70077,8127.0,62755,74788,5488.0,72500,,2841.0,43454,49377,36005.0,22396,40.6,25192,11.4,23225,0.6,13973,20.8,19419,0.0,,22.3,21359,4.4,15000,43.4,19928,19.3,33174
2011,Queens,11419,12503.0,12503.0,54829,68729,68729,10742.0,56521,70045,7129.0,62623,75848,1761.0,31296,37868,48138.0,18916,12.2,22957,18.3,17618,0.9,11309,33.3,18792,0.1,,29.8,18931,5.4,16322,16.9,18648,4.6,30450
2011,Queens,11420,13500.0,13500.0,61587,77274,77274,11290.0,65756,81486,7722.0,69771,,2210.0,27211,41411,47243.0,23037,17.8,22449,29.3,23496,0.6,19539,18.6,25047,0.2,22527,28.5,21704,4.9,22988,24.7,20947,8.3,25952
2011,Queens,11421,12181.0,12181.0,55120,69656,69656,9519.0,58868,74679,6444.0,70365,82140,2662.0,33865,42880,40975.0,21615,38.3,26322,6.3,18730,0.1,30177,17.2,22236,0.1,,34.2,16885,4.0,18396,57.2,18150,18.7,33093
2011,Queens,11422,9700.0,9700.0,82525,91175,91175,7524.0,87370,97687,4290.0,104774,,2176.0,44080,56702,31739.0,28860,9.8,30727,82.9,28328,0.0,,3.8,23319,0.0,,1.6,43298,1.9,41871,7.0,32266,5.9,35341
2011,Queens,11423,9732.0,9732.0,57751,76616,76616,7520.0,68228,86594,4570.0,79724,,2212.0,28255,37499,30890.0,25149,17.6,34094,40.3,24351,1.0,14826,23.4,24477,0.2,17763,12.3,19250,5.2,20285,17.4,19716,9.1,45198
2011,Queens,11424,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Queens,11426,6018.0,6018.0,78151,93152,93152,4671.0,88620,104225,3764.0,94417,,1347.0,49975,50770,19165.0,30132,44.2,37587,4.2,31683,0.7,36383,38.9,23762,0.0,,8.9,22474,3.0,21977,16.5,23297,37.4,39551
2011,Queens,11427,8013.0,8013.0,69753,84788,84788,5960.0,81444,94026,4452.0,91509,,2053.0,42388,47282,24385.0,28916,29.2,35832,26.8,25511,0.2,,33.7,27564,0.0,,6.3,22646,3.8,22467,14.9,25123,21.2,38280
2011,Queens,11428,5853.0,5853.0,73794,85282,85282,4928.0,81298,91058,3528.0,92383,,925.0,40131,44136,19764.0,26421,25.9,27845,23.3,25743,1.1,15260,30.5,28074,0.6,,10.6,24109,8.1,23029,25.6,23467,11.1,34239
2011,Queens,11429,7690.0,7690.0,75587,84655,84655,6483.0,76421,87424,3549.0,89059,99784,1207.0,46550,53007,29167.0,23491,7.2,17452,82.3,24122,0.0,,4.1,18723,0.0,,1.8,26601,4.7,24589,10.8,19213,2.8,16465
2011,Queens,11430,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,53.0,11026,11.3,,58.5,11845,0.0,,0.0,,0.0,,30.2,9481,0.0,,39.6,9819,11.3,
2011,Queens,11432,18380.0,18380.0,49929,69479,69479,12596.0,55333,76912,8632.0,61584,84880,5784.0,35161,48278,56900.0,23758,20.4,37047,17.3,29080,0.6,25016,36.6,19300,0.0,,19.4,14590,5.7,19699,25.7,16164,15.2,42424
2011,Queens,11433,9807.0,9807.0,41274,55849,55849,6757.0,44834,62785,2886.0,67857,,3050.0,19615,34069,30076.0,19225,2.6,15111,77.0,20428,1.1,12641,4.6,11873,0.1,,12.9,16297,1.6,8758,14.2,15028,0.7,18823
2011,Queens,11434,19731.0,19731.0,57027,68809,68809,13887.0,65151,76057,5993.0,81489,,5844.0,34821,43175,61183.0,23536,2.8,18362,87.2,24519,0.2,21748,1.9,20597,0.0,,6.2,13868,1.7,20381,9.3,15148,1.5,22872
2011,Queens,11435,17950.0,17950.0,54086,65131,65131,12026.0,57789,70488,7415.0,67135,78335,5924.0,39375,51434,52358.0,23205,21.9,27937,24.3,25521,0.3,8449,23.1,23806,0.0,,25.5,17154,5.0,20138,32.4,18232,16.0,30560
2011,Queens,11436,5308.0,5308.0,58925,71812,71812,4136.0,64393,77467,2030.0,73860,,1172.0,35042,43207,16956.0,23452,2.9,29492,73.9,23160,0.8,38888,6.4,17354,0.1,,12.8,24818,3.2,28916,10.9,21425,1.1,50099
2011,Queens,11451,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,,11581,6549.0,6549.0,100359,109806,109806,5269.0,109907,122541,4330.0,113419,,1280.0,26707,53284,20129.0,36422,70.4,39241,9.9,38733,0.0,,12.0,27293,0.0,,6.6,24789,1.1,4509,14.4,18184,62.6,42221
2011,Queens,11691,19112.0,19112.0,38415,54866,54866,12668.0,50665,65433,6411.0,66177,,6444.0,15298,29539,59376.0,18749,37.5,18521,51.8,19690,0.1,9104,1.6,11695,0.0,,6.7,14919,2.3,17846,27.1,14846,24.0,21363
2011,Queens,11692,5830.0,5830.0,36875,54133,54133,4087.0,40865,57597,1795.0,68346,,1743.0,25617,39178,17070.0,19524,18.4,22619,71.9,19237,0.7,8172,2.4,17971,0.0,,4.5,13203,2.2,20977,21.7,16168,10.1,25901
2011,Brooklyn,11693,4583.0,4583.0,50443,65689,65689,2977.0,61886,69282,1440.0,82852,,1606.0,40742,57435,11407.0,27226,55.5,32627,36.1,20135,0.0,,2.7,32330,0.0,,4.5,12498,1.3,33203,16.7,18920,48.8,34757
2011,Queens,11694,8135.0,8135.0,73196,92893,92893,5036.0,101184,116804,3772.0,115887,,3099.0,37194,52125,20792.0,37851,84.9,40472,9.6,21430,0.0,,1.4,47170,0.0,,2.9,23480,1.1,6576,13.4,23041,77.0,42129
2011,Queens,11697,1794.0,1794.0,86941,105975,105975,1263.0,103477,129301,1018.0,104844,,531.0,36696,50492,4381.0,43799,99.6,43938,0.1,,0.0,,0.0,,0.0,,0.0,,0.3,,1.3,76364,98.3,43501
2011,Staten_Island,10301,14409.0,14409.0,53943,74852,74852,8475.0,70342,90360,5227.0,88963,,5934.0,38609,50427,39367.0,27716,61.0,31188,22.9,22904,0.4,5810,6.7,27401,0.0,,6.4,15724,2.6,22438,25.3,17273,44.7,35651
2011,Staten_Island,10302,5635.0,5635.0,56518,67999,67999,4124.0,66705,77641,2703.0,85517,,1511.0,24399,37945,17128.0,22628,59.0,25424,21.6,19840,0.2,,6.0,23299,0.0,,11.2,12512,2.1,21335,37.3,14941,33.8,33416
2011,Staten_Island,10303,8366.0,8366.0,54956,68471,68471,6738.0,62699,74618,3567.0,88036,,1628.0,24653,31245,26274.0,22015,38.3,22173,37.0,24239,0.7,9784,9.1,21993,0.0,,9.7,20202,5.2,10135,36.1,17332,17.8,28981
2011,Staten_Island,10304,14138.0,14138.0,53847,73616,73616,10009.0,63800,83540,6643.0,75183,,4129.0,32859,45833,40934.0,25747,50.8,32969,26.8,17383,0.1,10064,11.8,22017,0.0,,7.4,14719,3.0,20699,23.2,19547,37.7,36438
2011,Staten_Island,10305,14871.0,14871.0,63401,79425,79425,10353.0,74625,91260,7807.0,84781,,4518.0,35782,49518,40085.0,29753,77.2,32646,4.7,17769,0.2,28105,12.0,21035,0.0,,4.2,23872,1.7,7549,16.0,23816,67.5,33617
2011,Staten_Island,10306,20368.0,20368.0,77767,92729,92729,15423.0,91259,103883,11975.0,102505,,4945.0,38318,53568,55710.0,34149,88.7,35695,2.8,25576,0.1,18206,4.1,23838,0.0,,3.2,17915,1.0,17806,13.1,27305,79.3,36298
2011,Staten_Island,10307,4737.0,4737.0,87121,113102,113102,3883.0,103512,126567,3249.0,107888,,854.0,32333,48594,14363.0,37513,95.5,37631,1.4,20381,0.0,,2.0,44755,0.0,,0.4,48481,0.7,28676,9.2,38082,87.1,37504
2011,Staten_Island,10308,10514.0,10514.0,88342,104300,104300,8256.0,97316,115412,6537.0,108895,,2258.0,39201,56979,29014.0,37997,93.6,38758,0.0,3800,0.3,,4.4,31737,0.0,,1.1,19037,0.6,7518,7.9,28178,86.8,39475
2011,Staten_Island,10309,10237.0,10237.0,82905,99808,99808,8150.0,92206,109218,6620.0,109440,,2087.0,50876,59063,30706.0,33741,91.8,34339,2.9,14335,0.0,1569,3.9,39728,0.0,,0.4,14168,1.0,19137,10.5,22739,82.6,35440
2011,Staten_Island,10310,8457.0,8457.0,63808,81636,81636,6368.0,78984,92649,4162.0,99861,,2089.0,31961,41752,24473.0,28325,58.0,34739,25.0,20733,0.1,5927,5.5,24311,0.0,,8.6,16914,2.9,7719,24.6,18801,45.7,37760
2011,Staten_Island,10311,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2011,Staten_Island,10312,21006.0,21006.0,86415,101752,101752,16880.0,97929,113200,14332.0,103209,,4126.0,40000,53411,60318.0,35763,93.0,36160,1.1,41737,0.0,,4.6,29586,0.0,,0.5,30937,0.8,21820,9.7,30176,84.0,36752
2011,Staten_Island,10314,31009.0,31009.0,78803,90905,90905,23910.0,89376,100684,19164.0,94985,,7099.0,40623,52216,87662.0,32421,79.5,34082,3.3,20248,0.3,56579,13.0,29481,0.0,,2.7,17593,1.2,16109,12.0,24685,70.7,34870
2012,Bronx,10451,17178.0,17178.0,26541,35766,35766,10124.0,30139,38360,2888.0,45900,,7054.0,18630,30006,45931.0,14314,18.9%,12607,47.2%,16902,1.6%,9020,1.5%,16742,0.0%,,28.4%,11374,2.3%,13748,58.3%,11527,1.4%,24774
2012,Bronx,10452,24638.0,24638.0,26636,35637,35637,16820.0,29097,37100,5670.0,40816,,7818.0,17500,27521,74520.0,12851,15.3%,11222,34.9%,15060,0.8%,15925,1.1%,11529,0.0%,,45.4%,11693,2.4%,12581,66.7%,11727,1.3%,13646
2012,Bronx,10453,25142.0,25142.0,26120,35931,35931,17478.0,28085,37217,5560.0,45690,,7664.0,16911,27135,79143.0,12692,11.6%,12972,34.6%,14717,0.6%,9239,0.9%,16420,0.1%,30658,47.9%,11589,4.2%,7097,67.2%,11317,1.4%,22167
2012,Bronx,10454,12392.0,12392.0,19271,31125,31125,8429.0,22271,33734,2463.0,36610,,3963.0,11457,21262,37850.0,11362,37.1%,12886,34.5%,9985,0.5%,30367,1.4%,13200,0.0%,,24.8%,10523,1.8%,11630,72.5%,11322,2.1%,21564
2012,Bronx,10455,12803.0,12803.0,21379,31243,31243,8427.0,26843,35210,2340.0,42995,,4376.0,12803,20405,38114.0,11685,20.4%,13428,32.1%,12108,0.7%,12144,0.3%,14761,0.1%,,43.8%,10854,2.6%,6483,75.3%,11588,2.3%,13465
