geo_id,year,borough,zipcode,total_housing_units,occupied_housing_units,owner_occupied_units,own_occ_median_value,renter_occupied_units,rent_occ_median_rent,vacant_housing_units,occ_units_paying_rent,homeowner_vacancy_rate,rental_vacancy_rate,median_rooms,no_bedrooms,1_bedroom,2_bedrooms,3_bedrooms,4_bedrooms,5_or_more_bedrooms,avg_household_size_own_occ_unit,avg_household_size_rent_occ_unit
8600000US11362,2019,Queens,11362,7491.0,6988.0,5550.0,513900.0,1438.0,1944.0,503.0,1274.0,0.4,2.9,5.1,66.0,1409.0,2032.0,3177.0,586.0,221.0,2.58,2.61
8600000US11363,2019,Queens,11363,2858.0,2804.0,2128.0,814000.0,676.0,2188.0,54.0,606.0,0.0,2.5,5.8,104.0,428.0,437.0,1124.0,516.0,249.0,2.56,2.45
8600000US11364,2019,Queens,11364,14245.0,13470.0,9750.0,568800.0,3720.0,1801.0,775.0,3419.0,1.7,3.6,4.8,120.0,2332.0,4958.0,4775.0,1593.0,467.0,2.65,2.76
8600000US11365,2019,Queens,11365,16362.0,15705.0,7455.0,711600.0,8250.0,1581.0,657.0,8060.0,0.5,2.1,4.6,789.0,2755.0,5941.0,5098.0,1443.0,336.0,3.09,2.62
8600000US11366,2019,Queens,11366,4968.0,4534.0,3010.0,786700.0,1524.0,1770.0,434.0,1446.0,2.9,1.9,5.6,36.0,432.0,1276.0,2339.0,747.0,138.0,3.13,3.10
8600000US11367,2019,Queens,11367,15720.0,14348.0,6674.0,521800.0,7674.0,1403.0,1372.0,7371.0,2.1,4.2,4.2,533.0,4159.0,6141.0,4033.0,525.0,329.0,2.79,2.81
8600000US11368,2019,Queens,11368,30735.0,28633.0,5918.0,606200.0,22715.0,1622.0,2102.0,22446.0,3.1,1.2,4.0,2687.0,7149.0,10995.0,7547.0,1938.0,419.0,3.65,3.95
8600000US11369,2019,Queens,11369,13026.0,9655.0,5383.0,598400.0,4272.0,1583.0,3371.0,4103.0,4.0,2.3,4.1,1345.0,2405.0,4393.0,3910.0,685.0,288.0,3.20,3.10
8600000US11370,2019,Queens,11370,10809.0,7850.0,4074.0,719200.0,3776.0,1691.0,2959.0,3610.0,3.6,3.4,4.0,679.0,2163.0,4400.0,2970.0,423.0,174.0,3.39,2.86
8600000US11371,2019,Queens,11371,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US11372,2019,Queens,11372,26159.0,23786.0,7844.0,346000.0,15942.0,1516.0,2373.0,15655.0,1.4,4.0,3.5,2549.0,11080.0,9208.0,2598.0,492.0,232.0,2.32,2.78
8600000US11373,2019,Queens,11373,33837.0,30286.0,9066.0,582400.0,21220.0,1544.0,3551.0,20367.0,0.6,0.9,3.7,3207.0,10983.0,11693.0,6269.0,1224.0,461.0,3.18,3.07
8600000US11374,2019,Queens,11374,21041.0,19549.0,7786.0,396500.0,11763.0,1664.0,1492.0,11447.0,2.5,3.3,3.5,2992.0,8251.0,6324.0,2821.0,537.0,116.0,2.28,2.19
8600000US11375,2019,Queens,11375,35376.0,32549.0,16579.0,438100.0,15970.0,1763.0,2827.0,15436.0,2.0,2.0,3.7,4583.0,13543.0,10043.0,5340.0,1358.0,509.0,2.30,2.16
8600000US11377,2019,Queens,11377,33648.0,31331.0,9972.0,553300.0,21359.0,1511.0,2317.0,20601.0,2.3,2.9,3.8,3132.0,11146.0,11664.0,6583.0,726.0,397.0,2.52,2.74
8600000US11378,2019,Queens,11378,13889.0,12701.0,6548.0,644600.0,6153.0,1647.0,1188.0,5860.0,1.0,3.8,4.7,316.0,2262.0,5640.0,4361.0,945.0,365.0,3.10,2.92
8600000US11379,2019,Queens,11379,14419.0,13373.0,7958.0,682600.0,5415.0,1585.0,1046.0,4928.0,0.7,1.9,5.0,315.0,2125.0,5265.0,5687.0,684.0,343.0,3.03,2.50
8600000US11385,2019,Queens,11385,38571.0,35501.0,11137.0,624100.0,24364.0,1573.0,3070.0,23868.0,0.6,3.8,4.7,526.0,5296.0,17707.0,12778.0,1682.0,582.0,3.13,2.99
8600000US11411,2019,Queens,11411,6483.0,6226.0,5379.0,447400.0,847.0,1575.0,257.0,795.0,0.9,0.0,6.4,45.0,252.0,1363.0,2828.0,1495.0,500.0,3.36,3.07
8600000US11412,2019,Queens,11412,11865.0,11095.0,8425.0,451200.0,2670.0,1470.0,770.0,2501.0,0.8,4.3,5.8,179.0,959.0,1978.0,6225.0,1782.0,742.0,3.58,2.85
8600000US11413,2019,Queens,11413,13060.0,12297.0,8795.0,462200.0,3502.0,1690.0,763.0,3276.0,1.6,2.6,5.6,66.0,740.0,2329.0,7164.0,1984.0,777.0,3.42,3.21
8600000US11414,2019,Queens,11414,11383.0,10741.0,7815.0,513500.0,2926.0,1636.0,642.0,2646.0,0.5,2.2,5.5,252.0,1808.0,2920.0,4520.0,1571.0,312.0,2.64,2.62
8600000US11415,2019,Queens,11415,9461.0,8381.0,2977.0,350800.0,5404.0,1578.0,1080.0,5197.0,6.1,3.0,3.5,1352.0,3976.0,2502.0,972.0,329.0,330.0,2.53,2.09
8600000US11416,2019,Queens,11416,7715.0,7185.0,3207.0,557100.0,3978.0,1561.0,530.0,3840.0,0.2,1.2,5.1,111.0,925.0,2657.0,3120.0,594.0,308.0,3.98,3.49
8600000US11417,2019,Queens,11417,9648.0,8898.0,5444.0,533500.0,3454.0,1604.0,750.0,3352.0,1.5,1.4,5.4,206.0,1191.0,2998.0,4283.0,617.0,353.0,3.66,3.29
8600000US11418,2019,Queens,11418,11770.0,10907.0,4753.0,560700.0,6154.0,1516.0,863.0,5988.0,0.2,4.8,4.7,347.0,2790.0,3929.0,2986.0,1054.0,664.0,3.59,3.38
8600000US11419,2019,Queens,11419,12948.0,12167.0,7506.0,512000.0,4661.0,1628.0,781.0,4501.0,1.6,2.4,5.4,119.0,1200.0,3464.0,6372.0,1197.0,596.0,4.16,3.66
8600000US11420,2019,Queens,11420,14321.0,13121.0,9013.0,510500.0,4108.0,1628.0,1200.0,3820.0,1.2,2.2,5.7,105.0,874.0,4124.0,7178.0,1434.0,606.0,3.72,3.35
8600000US11421,2019,Queens,11421,12477.0,11549.0,6234.0,505900.0,5315.0,1662.0,928.0,5053.0,2.6,1.7,5.1,263.0,1805.0,4020.0,4248.0,1477.0,664.0,3.69,3.43
8600000US11422,2019,Queens,11422,10575.0,9964.0,6569.0,458500.0,3395.0,1775.0,611.0,3309.0,1.1,2.7,5.8,216.0,888.0,1669.0,5226.0,1897.0,679.0,3.48,2.90
8600000US11423,2019,Queens,11423,10396.0,9602.0,5583.0,494500.0,4019.0,1427.0,794.0,3735.0,2.8,3.3,5.0,720.0,2277.0,2173.0,3619.0,1023.0,584.0,3.48,2.55
8600000US11424,2019,Queens,11424,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US11426,2019,Queens,11426,6544.0,6278.0,4838.0,568100.0,1440.0,1896.0,266.0,1320.0,0.7,1.0,5.7,5.0,800.0,1747.0,2619.0,1159.0,214.0,3.21,3.40
8600000US11427,2019,Queens,11427,8112.0,7596.0,4520.0,518400.0,3076.0,1426.0,516.0,2880.0,1.3,3.6,5.0,475.0,1394.0,2253.0,3077.0,795.0,118.0,3.49,2.57
8600000US11428,2019,Queens,11428,6054.0,5553.0,3942.0,494100.0,1611.0,1476.0,501.0,1481.0,1.5,8.0,5.7,108.0,732.0,1142.0,3143.0,703.0,226.0,3.61,2.86
8600000US11429,2019,Queens,11429,7662.0,7356.0,5221.0,453900.0,2135.0,1452.0,306.0,2002.0,0.9,2.4,5.9,107.0,561.0,1546.0,3656.0,1329.0,463.0,4.00,3.01
8600000US11430,2019,Queens,11430,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US11432,2019,Queens,11432,20071.0,18697.0,7266.0,616600.0,11431.0,1541.0,1374.0,11246.0,0.8,3.8,4.0,2720.0,5888.0,4878.0,4107.0,1513.0,965.0,3.25,3.15
8600000US11433,2019,Queens,11433,11506.0,10599.0,4694.0,437300.0,5905.0,1297.0,907.0,5774.0,4.8,3.1,5.0,323.0,1709.0,2789.0,5247.0,954.0,484.0,3.98,3.08
8600000US11434,2019,Queens,11434,22875.0,21706.0,10648.0,426600.0,11058.0,1154.0,1169.0,10764.0,2.3,1.5,5.0,274.0,4646.0,6549.0,9056.0,1629.0,721.0,3.38,2.37
8600000US11435,2019,Queens,11435,19818.0,18893.0,6983.0,421400.0,11910.0,1530.0,925.0,11501.0,1.1,1.8,4.2,1330.0,6191.0,5700.0,4766.0,1388.0,443.0,3.41,2.90
8600000US11436,2019,Queens,11436,5875.0,5410.0,3769.0,434300.0,1641.0,1605.0,465.0,1531.0,1.3,3.4,5.4,119.0,247.0,1677.0,2948.0,655.0,229.0,3.65,3.15
8600000US11451,2019,Queens,11451,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US11581,2019,,11581,7242.0,6765.0,5581.0,477600.0,1184.0,1693.0,477.0,1162.0,0.6,7.6,6.6,142.0,472.0,775.0,3204.0,1986.0,663.0,3.34,2.65
8600000US11691,2019,Queens,11691,21959.0,20712.0,4698.0,521000.0,16014.0,1235.0,1247.0,15735.0,0.0,1.5,4.3,2214.0,5136.0,6572.0,5344.0,1464.0,1229.0,4.07,2.92
8600000US11692,2019,Queens,11692,7894.0,7306.0,2591.0,411400.0,4715.0,1106.0,588.0,4624.0,0.7,5.5,4.5,308.0,1251.0,2869.0,2850.0,448.0,168.0,3.18,2.75
8600000US11693,2019,Brooklyn,11693,5447.0,4817.0,2397.0,358200.0,2420.0,1059.0,630.0,2355.0,2.4,5.6,4.4,325.0,1115.0,2267.0,1386.0,261.0,93.0,2.69,2.57
8600000US11694,2019,Queens,11694,9401.0,8497.0,4603.0,665000.0,3894.0,1377.0,904.0,3609.0,0.2,5.6,4.8,711.0,2155.0,2473.0,2342.0,973.0,747.0,2.56,2.06
8600000US11697,2019,Queens,11697,2687.0,1456.0,1395.0,588700.0,61.0,741.0,1231.0,61.0,1.2,0.0,5.5,9.0,147.0,904.0,1153.0,399.0,75.0,2.55,1.92
8600000US10301,2019,Staten_Island,10301,16518.0,14467.0,6630.0,474100.0,7837.0,1328.0,2051.0,7634.0,3.0,6.9,4.5,754.0,4953.0,4067.0,4422.0,1572.0,750.0,2.79,2.25
8600000US10302,2019,Staten_Island,10302,6966.0,6090.0,3420.0,393400.0,2670.0,1375.0,876.0,2549.0,6.0,8.8,5.4,98.0,1119.0,1775.0,3215.0,558.0,201.0,3.07,2.77
8600000US10303,2019,Staten_Island,10303,9334.0,8268.0,5043.0,340800.0,3225.0,1094.0,1066.0,3144.0,4.5,10.4,5.2,146.0,1371.0,2260.0,4420.0,790.0,347.0,3.42,3.10
8600000US10304,2019,Staten_Island,10304,16321.0,14603.0,7141.0,499700.0,7462.0,1054.0,1718.0,7125.0,3.8,7.7,4.8,704.0,3415.0,4503.0,5179.0,1617.0,903.0,3.11,2.38
8600000US10305,2019,Staten_Island,10305,16036.0,14565.0,9657.0,469100.0,4908.0,1329.0,1471.0,4668.0,2.3,7.2,5.3,432.0,2203.0,4002.0,7013.0,1827.0,559.0,3.06,2.51
8600000US10306,2019,Staten_Island,10306,21749.0,20189.0,14172.0,512600.0,6017.0,1374.0,1560.0,5774.0,2.7,4.4,5.5,570.0,2723.0,5302.0,9955.0,2570.0,629.0,2.80,2.27
8600000US10307,2019,Staten_Island,10307,5486.0,5271.0,4018.0,683300.0,1253.0,1216.0,215.0,1108.0,0.8,5.4,6.3,156.0,875.0,679.0,2052.0,1575.0,149.0,3.10,1.93
8600000US10308,2019,Staten_Island,10308,11320.0,10544.0,8648.0,532900.0,1896.0,1753.0,776.0,1620.0,1.7,6.3,6.0,201.0,1360.0,1252.0,6451.0,1684.0,372.0,2.91,2.25
8600000US10309,2019,Staten_Island,10309,11979.0,11523.0,10037.0,583400.0,1486.0,1422.0,456.0,1304.0,1.2,2.7,6.3,175.0,656.0,1597.0,6216.0,2746.0,589.0,3.04,2.29
8600000US10310,2019,Staten_Island,10310,9465.0,8526.0,5009.0,482000.0,3517.0,1296.0,939.0,3452.0,2.9,10.1,5.5,293.0,1559.0,2205.0,3783.0,1189.0,436.0,2.90,2.59
8600000US10311,2019,Staten_Island,10311,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10312,2019,Staten_Island,10312,22226.0,21318.0,18098.0,543300.0,3220.0,1280.0,908.0,3035.0,0.8,1.3,6.2,357.0,1882.0,3114.0,11952.0,4016.0,905.0,3.02,2.04
8600000US10314,2019,Staten_Island,10314,32925.0,30882.0,23392.0,522600.0,7490.0,1429.0,2043.0,6967.0,2.5,4.4,5.8,582.0,3821.0,6866.0,16085.0,4199.0,1372.0,3.00,2.44
8600000US10451,2020,Bronx,10451,20686.0,20229.0,2543.0,217000.0,17686.0,1109.0,457.0,17558.0,2.0,1.3,3.6,2035.0,6331.0,8274.0,3305.0,535.0,206.0,2.26,2.45
8600000US10452,2020,Bronx,10452,27798.0,27018.0,737.0,438600.0,26281.0,1168.0,780.0,25488.0,0.0,1.3,3.5,2826.0,11431.0,10169.0,3135.0,148.0,89.0,2.81,2.70
8600000US10453,2020,Bronx,10453,28166.0,27401.0,1298.0,521100.0,26103.0,1193.0,765.0,25424.0,0.0,1.2,3.7,2241.0,9781.0,10907.0,4337.0,656.0,244.0,2.93,2.81
8600000US10454,2020,Bronx,10454,14284.0,13573.0,683.0,577100.0,12890.0,817.0,711.0,12768.0,9.7,2.8,3.8,1515.0,3147.0,5656.0,2828.0,904.0,234.0,3.97,2.64
8600000US10455,2020,Bronx,10455,15377.0,14826.0,1328.0,307900.0,13498.0,1005.0,551.0,13277.0,1.2,1.8,3.9,1875.0,3582.0,6008.0,3437.0,424.0,51.0,2.59,2.63
8600000US10456,2020,Bronx,10456,32730.0,31449.0,1623.0,370600.0,29826.0,1074.0,1281.0,29285.0,1.9,1.9,3.9,3177.0,8892.0,12169.0,7162.0,1166.0,164.0,3.01,2.77
8600000US10457,2020,Bronx,10457,25492.0,24333.0,1589.0,412000.0,22744.0,1222.0,1159.0,22181.0,1.1,2.5,3.7,2508.0,8300.0,9704.0,3990.0,626.0,364.0,3.18,2.90
8600000US10458,2020,Bronx,10458,30772.0,28705.0,978.0,448000.0,27727.0,1314.0,2067.0,26995.0,10.4,2.9,3.6,1954.0,12968.0,10093.0,4700.0,773.0,284.0,3.17,2.86
8600000US10459,2020,Bronx,10459,18125.0,17058.0,2101.0,452000.0,14957.0,1094.0,1067.0,14590.0,1.9,1.0,4.0,1352.0,4626.0,7334.0,3665.0,692.0,456.0,2.99,2.75
8600000US10460,2020,Bronx,10460,21240.0,20212.0,2055.0,443400.0,18157.0,1131.0,1028.0,17594.0,1.9,1.7,3.9,1460.0,6555.0,7667.0,4413.0,868.0,277.0,3.62,2.68
8600000US10461,2020,Bronx,10461,20220.0,19122.0,6406.0,497700.0,12716.0,1451.0,1098.0,12312.0,0.2,2.3,4.2,1351.0,6281.0,5830.0,5589.0,738.0,431.0,3.08,2.37
8600000US10462,2020,Bronx,10462,30416.0,28981.0,6690.0,344100.0,22291.0,1434.0,1435.0,22022.0,0.3,2.3,3.7,1637.0,12983.0,10142.0,4373.0,951.0,330.0,2.91,2.49
8600000US10463,2020,Bronx,10463,30404.0,29490.0,9451.0,294100.0,20039.0,1400.0,914.0,19616.0,0.4,1.5,3.8,1639.0,12085.0,11274.0,4477.0,765.0,164.0,2.16,2.36
8600000US10464,2020,Bronx,10464,2058.0,1874.0,1154.0,588200.0,720.0,1439.0,184.0,703.0,0.0,0.0,4.5,85.0,510.0,650.0,641.0,119.0,53.0,2.33,2.24
8600000US10465,2020,Bronx,10465,17108.0,16122.0,8697.0,511900.0,7425.0,1463.0,986.0,7224.0,1.8,2.1,4.8,531.0,2711.0,4958.0,7058.0,1369.0,481.0,2.86,2.45
8600000US10466,2020,Bronx,10466,26088.0,25009.0,9745.0,478100.0,15264.0,1345.0,1079.0,14847.0,1.2,2.0,4.7,976.0,6022.0,6426.0,9575.0,1788.0,1301.0,3.40,2.66
8600000US10467,2020,Bronx,10467,39617.0,37713.0,5255.0,325100.0,32458.0,1348.0,1904.0,31740.0,2.1,3.0,3.7,3410.0,16078.0,13079.0,5550.0,1080.0,420.0,2.91,2.56
8600000US10468,2020,Bronx,10468,27858.0,26917.0,2346.0,228800.0,24571.0,1314.0,941.0,23919.0,0.4,1.4,3.7,2149.0,10788.0,10216.0,3974.0,480.0,251.0,2.18,2.93
8600000US10469,2020,Bronx,10469,23919.0,22886.0,11956.0,482500.0,10930.0,1518.0,1033.0,10542.0,0.9,2.1,5.0,609.0,3071.0,6280.0,10658.0,2288.0,1013.0,3.33,2.75
8600000US10470,2020,Bronx,10470,6338.0,6096.0,2137.0,481000.0,3959.0,1457.0,242.0,3700.0,0.0,3.6,4.3,296.0,2077.0,1721.0,1608.0,372.0,264.0,2.98,2.25
8600000US10471,2020,Bronx,10471,9382.0,8714.0,4625.0,360600.0,4089.0,1512.0,668.0,4023.0,0.8,3.8,4.0,902.0,3295.0,2499.0,1743.0,473.0,470.0,2.22,2.18
8600000US10472,2020,Bronx,10472,23836.0,22221.0,3625.0,516600.0,18596.0,1260.0,1615.0,18360.0,1.0,0.9,3.9,1726.0,7090.0,8511.0,5299.0,775.0,435.0,3.46,2.93
8600000US10473,2020,Bronx,10473,22809.0,21940.0,6666.0,442900.0,15274.0,969.0,869.0,14932.0,0.9,2.5,4.4,1208.0,3454.0,7965.0,8077.0,1642.0,463.0,3.02,2.56
8600000US10474,2020,Bronx,10474,3915.0,3506.0,215.0,442500.0,3291.0,1197.0,409.0,3223.0,0.0,4.3,3.9,336.0,948.0,1668.0,820.0,78.0,65.0,3.10,2.98
8600000US10475,2020,Bronx,10475,18812.0,18653.0,8580.0,26400.0,10073.0,1038.0,159.0,9871.0,0.9,0.0,4.0,420.0,6357.0,6749.0,4951.0,206.0,129.0,2.34,2.21
8600000US10550,2020,Bronx,10550,15400.0,14488.0,3146.0,359200.0,11342.0,1240.0,912.0,11171.0,4.5,2.0,3.8,2081.0,4929.0,4300.0,2863.0,683.0,544.0,3.59,2.18
8600000US11370,2020,Queens,11370,10989.0,7550.0,3986.0,768900.0,3564.0,1736.0,3439.0,3408.0,3.7,3.4,4.1,804.0,2169.0,4173.0,3182.0,514.0,147.0,3.18,2.80
8600000US11201,2020,Brooklyn,11201,31956.0,29262.0,10414.0,1025500.0,18848.0,2690.0,2694.0,18503.0,1.8,2.4,3.3,4248.0,12609.0,9571.0,4114.0,1049.0,365.0,2.21,2.00
8600000US11203,2020,Brooklyn,11203,32569.0,29249.0,11834.0,498000.0,17415.0,1348.0,3320.0,16709.0,0.4,2.6,4.2,1579.0,7540.0,11305.0,9361.0,1946.0,838.0,2.89,2.39
8600000US11204,2020,Brooklyn,11204,25783.0,23520.0,8920.0,911500.0,14600.0,1456.0,2263.0,13917.0,1.4,3.1,4.2,492.0,6036.0,8453.0,6994.0,2337.0,1471.0,3.37,3.13
8600000US11205,2020,Brooklyn,11205,18372.0,16779.0,4574.0,762700.0,12205.0,1632.0,1593.0,12030.0,3.0,3.1,3.8,1712.0,5093.0,6168.0,3470.0,1454.0,475.0,2.54,2.76
8600000US11206,2020,Brooklyn,11206,33188.0,31489.0,3399.0,792100.0,28090.0,1199.0,1699.0,27670.0,0.7,1.7,4.0,1692.0,7786.0,13400.0,7490.0,2250.0,570.0,3.54,2.66
8600000US11207,2020,Brooklyn,11207,37605.0,34010.0,9244.0,536000.0,24766.0,1306.0,3595.0,24229.0,2.2,4.2,4.2,2175.0,6561.0,14415.0,10631.0,2661.0,1162.0,3.08,2.42
8600000US11208,2020,Brooklyn,11208,38573.0,34368.0,9054.0,540400.0,25314.0,1357.0,4205.0,24769.0,3.3,4.3,3.6,3932.0,5538.0,15405.0,11114.0,1695.0,889.0,3.48,2.78
8600000US11209,2020,Brooklyn,11209,32837.0,29186.0,11374.0,813600.0,17812.0,1626.0,3651.0,17385.0,1.9,7.1,3.9,1901.0,12447.0,9212.0,6344.0,1894.0,1039.0,2.47,2.23
8600000US11210,2020,Brooklyn,11210,23734.0,21851.0,9601.0,678700.0,12250.0,1446.0,1883.0,11845.0,1.1,2.1,4.3,1641.0,6239.0,6439.0,5546.0,2090.0,1779.0,3.25,2.52
8600000US11211,2020,Brooklyn,11211,44181.0,40821.0,6546.0,1074400.0,34275.0,2040.0,3360.0,33478.0,1.5,3.4,3.7,3291.0,13709.0,16175.0,7483.0,2743.0,780.0,2.71,2.51
8600000US11212,2020,Brooklyn,11212,34401.0,31207.0,4526.0,443700.0,26681.0,982.0,3194.0,26282.0,1.3,3.6,4.0,1969.0,9998.0,13936.0,6517.0,1261.0,720.0,2.87,2.07
8600000US11213,2020,Brooklyn,11213,28469.0,26377.0,4534.0,865900.0,21843.0,1339.0,2092.0,21353.0,1.8,3.2,4.0,1325.0,8760.0,10095.0,5770.0,1552.0,967.0,2.99,2.40
8600000US11214,2020,Brooklyn,11214,33632.0,31717.0,11182.0,793300.0,20535.0,1481.0,1915.0,19777.0,0.8,1.2,4.1,1297.0,8960.0,12178.0,8716.0,1547.0,934.0,3.02,2.71
8600000US11215,2020,Brooklyn,11215,30992.0,28714.0,11622.0,1291000.0,17092.0,2332.0,2278.0,16691.0,0.7,4.5,4.2,1533.0,8991.0,11024.0,6123.0,2312.0,1009.0,2.76,2.19
8600000US11216,2020,Brooklyn,11216,28470.0,25771.0,6225.0,1201100.0,19546.0,1676.0,2699.0,19325.0,1.0,4.7,4.0,2105.0,8164.0,9086.0,5878.0,1834.0,1403.0,2.99,2.06
8600000US11217,2020,Brooklyn,11217,20776.0,18627.0,5303.0,1345100.0,13324.0,2256.0,2149.0,13165.0,2.8,5.6,3.5,2947.0,6539.0,6266.0,3462.0,1089.0,473.0,2.65,2.07
8600000US11218,2020,Brooklyn,11218,26426.0,25219.0,10017.0,785600.0,15202.0,1676.0,1207.0,14671.0,0.1,2.8,4.2,1422.0,7868.0,9277.0,4140.0,1964.0,1755.0,3.01,2.79
8600000US11219,2020,Brooklyn,11219,26843.0,23871.0,6163.0,956400.0,17708.0,1452.0,2972.0,17179.0,2.7,2.5,4.2,813.0,6767.0,8336.0,6836.0,2566.0,1525.0,3.60,3.65
8600000US11220,2020,Brooklyn,11220,30135.0,27849.0,7626.0,868500.0,20223.0,1452.0,2286.0,19561.0,2.6,2.6,4.0,1350.0,6134.0,11970.0,7783.0,2180.0,718.0,3.19,3.27
8600000US11221,2020,Brooklyn,11221,36147.0,33067.0,6980.0,976900.0,26087.0,1587.0,3080.0,25690.0,3.4,4.5,4.2,2149.0,6484.0,13684.0,9602.0,2813.0,1415.0,3.13,2.39
8600000US11222,2020,Brooklyn,11222,19390.0,17941.0,3096.0,1098300.0,14845.0,2129.0,1449.0,14537.0,1.8,2.2,3.8,1093.0,6996.0,7619.0,2939.0,462.0,281.0,2.53,1.93
8600000US11223,2020,Brooklyn,11223,29897.0,27709.0,10315.0,871000.0,17394.0,1379.0,2188.0,16842.0,0.6,1.5,4.2,1256.0,7816.0,9940.0,7566.0,2142.0,1177.0,3.29,2.67
8600000US11224,2020,Brooklyn,11224,20584.0,19272.0,5805.0,448400.0,13467.0,865.0,1312.0,13324.0,0.6,1.2,3.9,947.0,6473.0,7130.0,4853.0,815.0,366.0,2.52,2.20
8600000US11225,2020,Brooklyn,11225,25651.0,24177.0,4432.0,892700.0,19745.0,1488.0,1474.0,19360.0,0.0,2.0,3.8,1642.0,10451.0,7416.0,4138.0,1261.0,743.0,2.83,2.19
8600000US11226,2020,Brooklyn,11226,40989.0,37483.0,4731.0,662400.0,32752.0,1458.0,3506.0,32001.0,2.7,4.2,3.6,3225.0,16661.0,13063.0,5848.0,1422.0,770.0,2.93,2.49
8600000US11228,2020,Brooklyn,11228,16614.0,15473.0,8517.0,953000.0,6956.0,1565.0,1141.0,6540.0,1.8,3.4,5.1,414.0,2446.0,4797.0,6530.0,1649.0,778.0,2.99,2.63
8600000US11229,2020,Brooklyn,11229,33848.0,31099.0,14757.0,669300.0,16342.0,1388.0,2749.0,15704.0,0.8,5.5,4.2,1739.0,9122.0,10189.0,9351.0,2482.0,965.0,2.87,2.40
8600000US11230,2020,Brooklyn,11230,33404.0,31254.0,9609.0,796900.0,21645.0,1440.0,2150.0,20646.0,2.0,2.4,3.7,2323.0,12685.0,9387.0,4612.0,2077.0,2320.0,3.11,2.61
8600000US11231,2020,Brooklyn,11231,17230.0,15871.0,5155.0,1356300.0,10716.0,1951.0,1359.0,10587.0,2.8,2.8,4.0,1245.0,5508.0,6494.0,2661.0,1035.0,287.0,2.76,2.19
8600000US11232,2020,Brooklyn,11232,9635.0,8936.0,2012.0,775000.0,6924.0,1715.0,699.0,6826.0,2.8,2.5,4.0,451.0,2736.0,4034.0,2004.0,236.0,174.0,2.94,2.68
8600000US11233,2020,Brooklyn,11233,33791.0,31811.0,7099.0,920800.0,24712.0,1308.0,1980.0,24071.0,0.6,1.8,4.1,1776.0,8264.0,13004.0,7361.0,2053.0,1333.0,2.99,2.30
8600000US11234,2020,Brooklyn,11234,34496.0,32227.0,21898.0,615500.0,10329.0,1522.0,2269.0,9733.0,1.0,2.9,5.2,609.0,3312.0,9289.0,15987.0,3820.0,1479.0,2.90,2.58
8600000US11235,2020,Brooklyn,11235,35127.0,32492.0,12502.0,603200.0,19990.0,1414.0,2635.0,19396.0,3.6,1.7,3.5,3212.0,13333.0,11205.0,5421.0,1357.0,599.0,2.44,2.26
8600000US11236,2020,Brooklyn,11236,36659.0,34018.0,16413.0,575800.0,17605.0,1442.0,2641.0,17096.0,1.1,2.5,4.4,1250.0,4240.0,15100.0,11551.0,2890.0,1628.0,3.15,2.58
8600000US11237,2020,Brooklyn,11237,18709.0,17383.0,1569.0,846300.0,15814.0,1697.0,1326.0,15664.0,1.9,3.7,4.0,1278.0,3502.0,8495.0,4515.0,722.0,197.0,3.00,2.57
8600000US11238,2020,Brooklyn,11238,27598.0,25443.0,7839.0,983500.0,17604.0,2020.0,2155.0,17285.0,1.1,3.0,3.7,2284.0,9464.0,9541.0,4001.0,1390.0,918.0,2.50,1.95
8600000US11239,2020,Brooklyn,11239,6949.0,6771.0,193.0,532700.0,6578.0,676.0,178.0,6562.0,0.0,2.6,3.7,149.0,2750.0,2563.0,1469.0,0.0,18.0,2.40,1.86
8600000US11425,2020,Queens,11425,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10001,2020,Manhattan,10001,15365.0,13311.0,3600.0,403800.0,9711.0,2169.0,2054.0,9572.0,0.0,8.4,3.0,2741.0,7715.0,3424.0,945.0,330.0,210.0,1.99,1.72
8600000US10002,2020,Manhattan,10002,36530.0,33790.0,4895.0,696900.0,28895.0,979.0,2740.0,28744.0,2.2,2.5,3.2,4327.0,13561.0,13282.0,4669.0,634.0,57.0,2.02,2.17
8600000US10003,2020,Manhattan,10003,29977.0,25158.0,8688.0,989500.0,16470.0,2437.0,4819.0,16083.0,1.3,4.7,3.0,6505.0,12804.0,7147.0,2845.0,495.0,181.0,1.94,1.70
8600000US10004,2020,Manhattan,10004,2306.0,1822.0,697.0,1892400.0,1125.0,3393.0,484.0,1111.0,23.8,1.1,3.2,674.0,640.0,380.0,392.0,203.0,17.0,1.97,1.72
8600000US10005,2020,Manhattan,10005,5979.0,4649.0,735.0,1159600.0,3914.0,3500.0,1330.0,3848.0,10.9,6.3,2.1,2443.0,2228.0,804.0,423.0,71.0,10.0,2.07,1.82
