,Apartments,Apartments,Apartments,Apartments,Trulia,Trulia,Trulia,Trulia,Zillow,Zillow,Zillow,Zillow
,Rent,Borough,Zip,Year,Zip,Borough,Year,Rent,mean_rent,Zip,Borough,Year
2173,,,,,10301,Staten Island,2022.0,,2530.7,11205,Brooklyn,2017
2174,,,,,10308,Staten Island,2022.0,,1804.0,10040,Manhattan,2017
2175,,,,,10301,Staten Island,2022.0,,2077.3,11374,Queens,2017
2176,,,,,10314,Staten Island,2022.0,,1921.8,10465,Bronx,2017
2177,,,,,10302,Staten Island,2022.0,,3484.7,10019,Manhattan,2017
2178,,,,,10302,Staten Island,2022.0,,1879.1,10034,Manhattan,2017
2179,,,,,10301,Staten Island,2022.0,,2657.0,10021,Manhattan,2017
2180,,,,,10306,Staten Island,2022.0,,2998.2,11217,Brooklyn,2017
2181,,,,,10304,Staten Island,2022.0,,2887.6,11101,Queens,2017
2182,,,,,10304,Staten Island,2022.0,,2657.5,10026,Manhattan,2017
2183,,,,,10304,Staten Island,2022.0,,2962.7,11222,Brooklyn,2017
2184,,,,,10312,Staten Island,2022.0,,2867.9,11231,Brooklyn,2017
2185,,,,,10308,Staten Island,2022.0,,2183.8,11106,Queens,2017
2186,,,,,10310,Staten Island,2022.0,,3668.8,11249,Brooklyn,2017
2188,,,,,10304,Staten Island,2022.0,,3717.4,10010,Manhattan,2017
2190,,,,,10304,Staten Island,2022.0,,2017.9,11103,Queens,2017
2192,,,,,10304,Staten Island,2022.0,,3561.7,10014,Manhattan,2017
2193,,,,,10303,Staten Island,2022.0,,2191.3,10030,Manhattan,2017
2194,,,,,10301,Staten Island,2022.0,,2414.8,11102,Queens,2017
2195,,,,,10304,Staten Island,2022.0,,3072.1,10065,Manhattan,2017
2196,,,,,10310,Staten Island,2022.0,,4671.0,10013,Manhattan,2017
2197,,,,,11209,Brooklyn,2022.0,,3247.8,10036,Manhattan,2017
2198,,,,,11209,Brooklyn,2022.0,,2382.8,10075,Manhattan,2017
2199,,,,,11209,Brooklyn,2022.0,,3929.6,10001,Manhattan,2017
2200,,,,,11209,Brooklyn,2022.0,,3616.2,10038,Manhattan,2017
2201,,,,,11209,Brooklyn,2022.0,,3327.9,10012,Manhattan,2017
2202,,,,,11209,Brooklyn,2022.0,,2015.3,10037,Manhattan,2017
2203,,,,,11209,Brooklyn,2022.0,,3144.6,10017,Manhattan,2017
2204,,,,,11209,Brooklyn,2022.0,,3709.7,10018,Manhattan,2017
2205,,,,,11209,Brooklyn,2022.0,,5661.0,10007,Manhattan,2017
2206,,,,,11209,Brooklyn,2022.0,,3409.9,10280,Manhattan,2017
2207,,,,,11209,Brooklyn,2022.0,,3477.0,10005,Manhattan,2017
2208,,,,,11209,Brooklyn,2022.0,,5830.1,10282,Manhattan,2017
2209,,,,,11209,Brooklyn,2022.0,,4789.9,10069,Manhattan,2017
2210,,,,,11209,Brooklyn,2022.0,,3831.1,10004,Manhattan,2017
2211,,,,,11220,Brooklyn,2022.0,,3336.6,10006,Manhattan,2017
2212,,,,,11220,Brooklyn,2022.0,,3057.6,11109,Queens,2017
2213,,,,,11209,Brooklyn,2022.0,,2430.5,11385,Queens,2017
2214,,,,,11220,Brooklyn,2022.0,,1545.1,10467,Bronx,2017
2215,,,,,11209,Brooklyn,2022.0,,2163.1,11226,Brooklyn,2017
2216,,,,,11220,Brooklyn,2022.0,,1938.3,11220,Brooklyn,2017
2217,,,,,11209,Brooklyn,2022.0,,2356.8,11207,Brooklyn,2017
2218,,,,,11209,Brooklyn,2022.0,,1753.0,11214,Brooklyn,2017
2219,,,,,11228,Brooklyn,2022.0,,3146.8,10025,Manhattan,2017
2220,,,,,11209,Brooklyn,2022.0,,1409.3,10314,STATEN_ISLAND,2017
2221,,,,,11209,Brooklyn,2022.0,,2494.6,11221,Brooklyn,2017
2222,,,,,11220,Brooklyn,2022.0,,1689.5,10458,Bronx,2017
2223,,,,,11228,Brooklyn,2022.0,,1964.5,11235,Brooklyn,2017
2224,,,,,11209,Brooklyn,2022.0,,1740.9,11223,Brooklyn,2017
2225,,,,,11220,Brooklyn,2022.0,,2888.6,11206,Brooklyn,2017
2226,,,,,11220,Brooklyn,2022.0,,1949.7,11229,Brooklyn,2017
2227,,,,,11216,Brooklyn,2022.0,,1693.5,11355,Queens,2017
2228,,,,,11226,Brooklyn,2022.0,,2057.2,11230,Brooklyn,2017
2229,,,,,11233,Brooklyn,2022.0,,2217.8,11233,Brooklyn,2017
2230,,,,,11233,Brooklyn,2022.0,,1547.2,10457,Bronx,2017
2231,,,,,10033,New York,2022.0,,1571.1,10462,Bronx,2017
2232,,,,,11203,Brooklyn,2022.0,,2425.9,10029,Manhattan,2017
2233,,,,,11226,Brooklyn,2022.0,,2277.8,11218,Brooklyn,2017
2234,,,,,11225,Brooklyn,2022.0,,3090.0,10002,Manhattan,2017
2235,,,,,11207,Brooklyn,2022.0,,2093.8,11375,Queens,2017
2236,,,,,11374,Queens,2022.0,,2202.6,10463,Bronx,2017
2237,,,,,11226,Brooklyn,2022.0,,2778.9,11215,Brooklyn,2017
2238,,,,,10039,New York,2022.0,,2215.9,11213,Brooklyn,2017
2239,,,,,11361,Queens,2022.0,,2118.6,11210,Brooklyn,2017
2240,,,,,10034,New York,2022.0,,1836.8,11209,Brooklyn,2017
2241,,,,,10034,New York,2022.0,,2573.5,10027,Manhattan,2017
2242,,,,,11373,Queens,2022.0,,3236.0,11211,Brooklyn,2017
2243,,,,,11233,Brooklyn,2022.0,,3316.9,11201,Brooklyn,2017
2244,,,,,11203,Brooklyn,2022.0,,2215.1,10032,Manhattan,2017
2245,,,,,11221,Brooklyn,2022.0,,3466.9,10023,Manhattan,2017
2246,,,,,11203,Brooklyn,2022.0,,2682.2,10128,Manhattan,2017
2247,,,,,11225,Brooklyn,2022.0,,3054.9,11238,Brooklyn,2017
2248,,,,,11213,Brooklyn,2022.0,,2488.8,11216,Brooklyn,2017
2249,,,,,11223,Brooklyn,2022.0,,3244.5,10009,Manhattan,2017
2250,,,,,11206,Brooklyn,2022.0,,1629.3,11435,Queens,2017
2251,,,,,11226,Brooklyn,2022.0,,3068.3,10024,Manhattan,2017
2252,,,,,10034,New York,2022.0,,2245.5,11225,Brooklyn,2017
2253,,,,,11377,Queens,2022.0,,2235.2,10033,Manhattan,2017
2254,,,,,11233,Brooklyn,2022.0,,2343.6,10031,Manhattan,2017
2255,,,,,11213,Brooklyn,2022.0,,2221.2,11354,Queens,2017
2256,,,,,11233,Brooklyn,2022.0,,3345.7,10003,Manhattan,2017
2257,,,,,10040,New York,2022.0,,3556.1,10016,Manhattan,2017
2258,,,,,10032,New York,2022.0,,3702.3,10011,Manhattan,2017
2259,,,,,11226,Brooklyn,2022.0,,1529.8,10461,Bronx,2017
2260,,,,,11377,Queens,2022.0,,2636.8,11237,Brooklyn,2017
2261,,,,,11235,Brooklyn,2022.0,,2787.4,10028,Manhattan,2017
2262,,,,,10033,New York,2022.0,,1501.7,11228,Brooklyn,2017
2263,,,,,11203,Brooklyn,2022.0,,2525.3,11205,Brooklyn,2017
2264,,,,,11416,Queens,2022.0,,1819.4,10040,Manhattan,2017
2265,,,,,10128,New York,2022.0,,2085.7,11374,Queens,2017
2266,,,,,10040,New York,2022.0,,1964.3,10465,Bronx,2017
2267,,,,,11230,Brooklyn,2022.0,,3493.5,10019,Manhattan,2017
2268,,,,,11224,Brooklyn,2022.0,,1890.9,10034,Manhattan,2017
2269,,,,,11372,Queens,2022.0,,2681.7,10021,Manhattan,2017
2270,,,,,11226,Brooklyn,2022.0,,2983.0,11217,Brooklyn,2017
2271,,,,,10027,New York,2022.0,,2916.0,11101,Queens,2017
2272,,,,,10039,New York,2022.0,,2693.6,10026,Manhattan,2017
2273,,,,,11415,Queens,2022.0,,2971.5,11222,Brooklyn,2017
2274,,,,,11375,Queens,2022.0,,2878.7,11231,Brooklyn,2017
2275,,,,,11218,Brooklyn,2022.0,,2201.1,11106,Queens,2017
2276,,,,,11225,Brooklyn,2022.0,,3709.3,11249,Brooklyn,2017
2277,,,,,11356,Queens,2022.0,,2310.8,11105,Queens,2017
2278,,,,,10034,New York,2022.0,,3682.3,10010,Manhattan,2017
2279,,,,,11225,Brooklyn,2022.0,,2358.2,10035,Manhattan,2017
2280,,,,,11236,Brooklyn,2022.0,,2063.3,11103,Queens,2017
2281,,,,,10029,New York,2022.0,,3259.6,10022,Manhattan,2017
2282,,,,,11226,Brooklyn,2022.0,,3587.9,10014,Manhattan,2017
2283,,,,,11377,Queens,2022.0,,2182.2,10030,Manhattan,2017
2284,,,,,11234,Brooklyn,2022.0,,2401.8,11102,Queens,2017
2285,,,,,11232,Brooklyn,2022.0,,3090.6,10065,Manhattan,2017
2286,,,,,11225,Brooklyn,2022.0,,4705.1,10013,Manhattan,2017
2287,,,,,11238,Brooklyn,2022.0,,3239.7,10036,Manhattan,2017
2288,,,,,11372,Queens,2022.0,,2376.9,10075,Manhattan,2017
2289,,,,,11223,Brooklyn,2022.0,,3957.9,10001,Manhattan,2017
2290,,,,,11210,Brooklyn,2022.0,,3640.8,10038,Manhattan,2017
2291,,,,,11365,Queens,2022.0,,3323.7,10012,Manhattan,2017
2292,,,,,11364,Queens,2022.0,,2040.4,10037,Manhattan,2017
2293,,,,,11368,Queens,2022.0,,3185.8,10017,Manhattan,2017
2294,,,,,11226,Brooklyn,2022.0,,3762.9,10018,Manhattan,2017
2295,,,,,11413,Queens,2022.0,,5638.7,10007,Manhattan,2017
2296,,,,,11355,Queens,2022.0,,3452.8,10280,Manhattan,2017
2297,,,,,11354,Queens,2022.0,,3478.8,10005,Manhattan,2017
2298,,,,,11368,Queens,2022.0,,5860.1,10282,Manhattan,2017
2299,,,,,11222,Brooklyn,2022.0,,4797.7,10069,Manhattan,2017
2300,,,,,11210,Brooklyn,2022.0,,3812.5,10004,Manhattan,2017
2301,,,,,11236,Brooklyn,2022.0,,3326.5,10006,Manhattan,2017
2302,,,,,11423,Queens,2022.0,,3103.5,11109,Queens,2017
2303,,,,,11236,Brooklyn,2022.0,,2449.2,11385,Queens,2017
2304,,,,,11210,Brooklyn,2022.0,,1568.2,10467,Bronx,2017
2305,,,,,11106,Queens,2022.0,,2152.2,11226,Brooklyn,2017
2306,,,,,11373,Queens,2022.0,,1930.8,11220,Brooklyn,2017
2307,,,,,10032,New York,2022.0,,2295.5,11207,Brooklyn,2017
2308,,,,,11235,Brooklyn,2022.0,,1709.9,11214,Brooklyn,2017
2309,,,,,11229,Brooklyn,2022.0,,3178.3,10025,Manhattan,2017
2310,,,,,10035,New York,2022.0,,1475.7,10314,STATEN_ISLAND,2017
2311,,,,,11366,Queens,2022.0,,2489.5,11221,Brooklyn,2017
2312,,,,,10035,New York,2022.0,,1690.7,10458,Bronx,2017
2313,,,,,10040,New York,2022.0,,1976.4,11235,Brooklyn,2017
2314,,,,,11377,Queens,2022.0,,1716.9,11223,Brooklyn,2017
2315,,,,,10039,New York,2022.0,,2915.6,11206,Brooklyn,2017
2316,,,,,11208,Brooklyn,2022.0,,1831.8,11229,Brooklyn,2017
2317,,,,,11103,Queens,2022.0,,1718.4,11355,Queens,2017
2318,,,,,10033,New York,2022.0,,2061.8,11230,Brooklyn,2017
2319,,,,,10037,New York,2022.0,,2270.9,11233,Brooklyn,2017
2320,,,,,11234,Brooklyn,2022.0,,1494.2,10457,Bronx,2017
2321,,,,,10029,New York,2022.0,,1571.7,10462,Bronx,2017
2322,,,,,11374,Queens,2022.0,,2474.9,10029,Manhattan,2017
2323,,,,,10034,New York,2022.0,,2287.1,11218,Brooklyn,2017
2324,,,,,11377,Queens,2022.0,,3096.4,10002,Manhattan,2017
2325,,,,,11355,Queens,2022.0,,2066.1,11375,Queens,2017
2326,,,,,11375,Queens,2022.0,,2210.2,10463,Bronx,2017
2327,,,,,11416,Queens,2022.0,,2747.9,11215,Brooklyn,2017
2328,,,,,11432,Queens,2022.0,,2152.9,11213,Brooklyn,2017
2329,,,,,11203,Brooklyn,2022.0,,2140.8,11210,Brooklyn,2017
2330,,,,,11230,Brooklyn,2022.0,,1824.2,11209,Brooklyn,2017
2331,,,,,10032,New York,2022.0,,2587.0,10027,Manhattan,2017
2332,,,,,11418,Queens,2022.0,,3216.1,11211,Brooklyn,2017
2333,,,,,11233,Brooklyn,2022.0,,3313.9,11201,Brooklyn,2017
2334,,,,,11203,Brooklyn,2022.0,,2234.3,10032,Manhattan,2017
2335,,,,,11234,Brooklyn,2022.0,,3474.2,10023,Manhattan,2017
2336,,,,,11101,Queens,2022.0,,2694.3,10128,Manhattan,2017
2337,,,,,11230,Brooklyn,2022.0,,3079.4,11238,Brooklyn,2017
2338,,,,,10002,New York,2022.0,,2483.2,11216,Brooklyn,2017
2339,,,,,11221,Brooklyn,2022.0,,3249.2,10009,Manhattan,2017
2340,,,,,11230,Brooklyn,2022.0,,1624.5,11435,Queens,2017
2341,,,,,11221,Brooklyn,2022.0,,3062.7,10024,Manhattan,2017
2342,,,,,10009,New York,2022.0,,2272.2,11225,Brooklyn,2017
2343,,,,,11103,Queens,2022.0,,2280.3,10033,Manhattan,2017
2344,,,,,11221,Brooklyn,2022.0,,2376.9,10031,Manhattan,2017
2345,,,,,10027,New York,2022.0,,2217.6,11354,Queens,2017
2346,,,,,11249,Brooklyn,2022.0,,3361.0,10003,Manhattan,2017
2347,,,,,11205,Brooklyn,2022.0,,3552.2,10016,Manhattan,2017
2348,,,,,11421,Queens,2022.0,,3701.8,10011,Manhattan,2017
2349,,,,,11102,Queens,2022.0,,1514.1,10461,Bronx,2017
2350,,,,,11355,Queens,2022.0,,2634.1,11237,Brooklyn,2017
2351,,,,,10025,New York,2022.0,,2788.4,10028,Manhattan,2017
2352,,,,,11233,Brooklyn,2022.0,,1505.7,11228,Brooklyn,2017
2353,,,,,11415,Queens,2022.0,,2544.6,11205,Brooklyn,2017
2354,,,,,10019,New York,2022.0,,1830.6,10040,Manhattan,2017
2355,,,,,11205,Brooklyn,2022.0,,2080.5,11374,Queens,2017
2356,,,,,11206,Brooklyn,2022.0,,1926.0,10465,Bronx,2017
2357,,,,,11433,Queens,2022.0,,3514.2,10019,Manhattan,2017
2358,,,,,11238,Brooklyn,2022.0,,1906.5,10034,Manhattan,2017
2359,,,,,11203,Brooklyn,2022.0,,2708.9,10021,Manhattan,2017
2360,,,,,11216,Brooklyn,2022.0,,3001.3,11217,Brooklyn,2017
2361,,,,,10022,New York,2022.0,,2916.8,11101,Queens,2017
2362,,,,,11221,Brooklyn,2022.0,,2726.5,10026,Manhattan,2017
2363,,,,,11215,Brooklyn,2022.0,,2942.5,11222,Brooklyn,2017
2364,,,,,11206,Brooklyn,2022.0,,2924.1,11231,Brooklyn,2017
2365,,,,,10024,New York,2022.0,,2213.1,11106,Queens,2017
2366,,,,,11221,Brooklyn,2022.0,,3658.6,11249,Brooklyn,2017
2367,,,,,10019,New York,2022.0,,2344.3,11105,Queens,2017
2368,,,,,10022,New York,2022.0,,3683.6,10010,Manhattan,2017
2369,,,,,11211,Brooklyn,2022.0,,2363.4,10035,Manhattan,2017
2370,,,,,11237,Brooklyn,2022.0,,2085.7,11103,Queens,2017
2371,,,,,11213,Brooklyn,2022.0,,3274.4,10022,Manhattan,2017
2372,,,,,10282,New York,2022.0,,3612.2,10014,Manhattan,2017
2373,,,,,11215,Brooklyn,2022.0,,2177.8,10030,Manhattan,2017
2374,,,,,11226,Brooklyn,2022.0,,2434.0,11102,Queens,2017
2375,,,,,10037,New York,2022.0,,3108.7,10065,Manhattan,2017
2376,,,,,10001,New York,2022.0,,4689.9,10013,Manhattan,2017
2377,,,,,10075,New York,2022.0,,3272.6,10036,Manhattan,2017
2378,,,,,10025,New York,2022.0,,2369.7,10075,Manhattan,2017
2379,,,,,11377,Queens,2022.0,,3994.3,10001,Manhattan,2017
2380,,,,,11435,Queens,2022.0,,3722.8,10038,Manhattan,2017
2381,,,,,11221,Brooklyn,2022.0,,3328.2,10012,Manhattan,2017
2382,,,,,11221,Brooklyn,2022.0,,2087.7,10037,Manhattan,2017
2383,,,,,10007,New York,2022.0,,3213.6,10017,Manhattan,2017
2384,,,,,11201,Brooklyn,2022.0,,3733.5,10018,Manhattan,2017
2385,,,,,11103,Queens,2022.0,,5668.4,10007,Manhattan,2017
2386,,,,,11233,Brooklyn,2022.0,,3459.6,10280,Manhattan,2017
2387,,,,,10128,New York,2022.0,,3518.7,10005,Manhattan,2017
2388,,,,,11211,Brooklyn,2022.0,,5806.5,10282,Manhattan,2017
2389,,,,,11370,Queens,2022.0,,4787.8,10069,Manhattan,2017
2390,,,,,11221,Brooklyn,2022.0,,3800.5,10004,Manhattan,2017
2391,,,,,11106,Queens,2022.0,,3287.9,10006,Manhattan,2017
2392,,,,,11211,Brooklyn,2022.0,,3123.6,11109,Queens,2017
2393,,,,,11213,Brooklyn,2022.0,,2482.5,11385,Queens,2017
2394,,,,,10030,New York,2022.0,,1580.6,10467,Bronx,2017
2395,,,,,10021,New York,2022.0,,2147.2,11226,Brooklyn,2017
2396,,,,,11236,Brooklyn,2022.0,,2012.9,11220,Brooklyn,2017
2397,,,,,11221,Brooklyn,2022.0,,2273.5,11207,Brooklyn,2017
2398,,,,,11377,Queens,2022.0,,1744.5,11214,Brooklyn,2017
2399,,,,,11385,Queens,2022.0,,3182.7,10025,Manhattan,2017
2400,,,,,11415,Queens,2022.0,,1572.1,10314,STATEN_ISLAND,2017
2401,,,,,11215,Brooklyn,2022.0,,2462.9,11221,Brooklyn,2017
2402,,,,,11204,Brooklyn,2022.0,,1704.7,10458,Bronx,2017
2403,,,,,11101,Queens,2022.0,,1964.5,11235,Brooklyn,2017
2404,,,,,11233,Brooklyn,2022.0,,1692.1,11223,Brooklyn,2017
2405,,,,,11221,Brooklyn,2022.0,,2921.6,11206,Brooklyn,2017
2406,,,,,11216,Brooklyn,2022.0,,1797.6,11229,Brooklyn,2017
2407,,,,,11104,Queens,2022.0,,1786.5,11355,Queens,2017
2408,,,,,11212,Brooklyn,2022.0,,2035.6,11230,Brooklyn,2017
2409,,,,,10036,New York,2022.0,,2308.6,11233,Brooklyn,2017
2410,,,,,10035,New York,2022.0,,1523.5,10457,Bronx,2017
2411,,,,,11421,Queens,2022.0,,1546.5,10462,Bronx,2017
2412,,,,,11355,Queens,2022.0,,2489.4,10029,Manhattan,2017
2413,,,,,11377,Queens,2022.0,,2224.6,11218,Brooklyn,2017
2414,,,,,10025,New York,2022.0,,3104.6,10002,Manhattan,2017
2415,,,,,10019,New York,2022.0,,2073.2,11375,Queens,2017
2416,,,,,10009,New York,2022.0,,2247.5,10463,Bronx,2017
2417,,,,,11221,Brooklyn,2022.0,,2737.7,11215,Brooklyn,2017
2418,,,,,11210,Brooklyn,2022.0,,2177.5,11213,Brooklyn,2017
2419,,,,,11231,Brooklyn,2022.0,,2134.5,11210,Brooklyn,2017
2420,,,,,10012,New York,2022.0,,1847.2,11209,Brooklyn,2017
2421,,,,,10009,New York,2022.0,,2588.6,10027,Manhattan,2017
2422,,,,,10024,New York,2022.0,,3233.2,11211,Brooklyn,2017
2423,,,,,10017,New York,2022.0,,3320.1,11201,Brooklyn,2017
2424,,,,,11374,Queens,2022.0,,2225.9,10032,Manhattan,2017
2425,,,,,11230,Brooklyn,2022.0,,3467.7,10023,Manhattan,2017
2426,,,,,10022,New York,2022.0,,2710.9,10128,Manhattan,2017
2427,,,,,11215,Brooklyn,2022.0,,3077.2,11238,Brooklyn,2017
2428,,,,,11218,Brooklyn,2022.0,,2455.6,11216,Brooklyn,2017
2429,,,,,10026,New York,2022.0,,3256.2,10009,Manhattan,2017
2430,,,,,11221,Brooklyn,2022.0,,1618.4,11435,Queens,2017
2431,,,,,11237,Brooklyn,2022.0,,3072.3,10024,Manhattan,2017
2432,,,,,11201,Brooklyn,2022.0,,2270.5,11225,Brooklyn,2017
2433,,,,,10002,New York,2022.0,,2286.5,10033,Manhattan,2017
2434,,,,,10021,New York,2022.0,,2410.1,10031,Manhattan,2017
2435,,,,,11215,Brooklyn,2022.0,,2190.5,11354,Queens,2017
2436,,,,,11237,Brooklyn,2022.0,,3351.3,10003,Manhattan,2017
2437,,,,,10065,New York,2022.0,,3555.5,10016,Manhattan,2017
2438,,,,,10025,New York,2022.0,,3705.8,10011,Manhattan,2017
2439,,,,,11217,Brooklyn,2022.0,,1511.2,10461,Bronx,2017
2440,,,,,11215,Brooklyn,2022.0,,2625.8,11237,Brooklyn,2017
2441,,,,,11206,Brooklyn,2022.0,,2781.5,10028,Manhattan,2017
2442,,,,,10025,New York,2022.0,,1468.9,11228,Brooklyn,2017
2443,,,,,10006,New York,2022.0,,2573.4,11205,Brooklyn,2017
2444,,,,,10028,New York,2022.0,,1849.6,10040,Manhattan,2017
2445,,,,,10003,New York,2022.0,,2094.9,11374,Queens,2017
2446,,,,,10027,New York,2022.0,,1869.7,10465,Bronx,2017
2447,,,,,10003,New York,2022.0,,3527.3,10019,Manhattan,2017
2448,,,,,11106,Queens,2022.0,,1897.3,10034,Manhattan,2017
2449,,,,,11238,Brooklyn,2022.0,,2726.6,10021,Manhattan,2017
2450,,,,,11212,Brooklyn,2022.0,,3009.5,11217,Brooklyn,2017
2451,,,,,11226,Brooklyn,2022.0,,2936.6,11101,Queens,2017
2452,,,,,10017,New York,2022.0,,2734.2,10026,Manhattan,2017
2453,,,,,10033,New York,2022.0,,2933.6,11222,Brooklyn,2017
2454,,,,,10065,New York,2022.0,,2913.7,11231,Brooklyn,2017
2455,,,,,10019,New York,2022.0,,2201.5,11106,Queens,2017
2456,,,,,11206,Brooklyn,2022.0,,3629.7,11249,Brooklyn,2017
2457,,,,,10036,New York,2022.0,,2337.8,11105,Queens,2017
2458,,,,,11233,Brooklyn,2022.0,,3684.4,10010,Manhattan,2017
2459,,,,,11237,Brooklyn,2022.0,,2388.9,10035,Manhattan,2017
2460,,,,,11238,Brooklyn,2022.0,,2090.9,11103,Queens,2017
2461,,,,,10016,New York,2022.0,,3309.1,10022,Manhattan,2017
2462,,,,,11374,Queens,2022.0,,3633.2,10014,Manhattan,2017
2463,,,,,10003,New York,2022.0,,2127.9,10030,Manhattan,2017
2464,,,,,11212,Brooklyn,2022.0,,2426.6,11102,Queens,2017
2465,,,,,10065,New York,2022.0,,3078.0,10065,Manhattan,2017
2466,,,,,11101,Queens,2022.0,,4747.4,10013,Manhattan,2017
2467,,,,,11101,Queens,2022.0,,3314.8,10036,Manhattan,2017
2468,,,,,11211,Brooklyn,2022.0,,2365.2,10075,Manhattan,2017
2469,,,,,10014,New York,2022.0,,3991.9,10001,Manhattan,2017
2470,,,,,11419,Queens,2022.0,,3792.3,10038,Manhattan,2017
2471,,,,,10026,New York,2022.0,,3320.5,10012,Manhattan,2017
2472,,,,,10011,New York,2022.0,,2111.7,10037,Manhattan,2017
2473,,,,,11232,Brooklyn,2022.0,,3190.5,10017,Manhattan,2017
2474,,,,,10019,New York,2022.0,,3727.8,10018,Manhattan,2017
2475,,,,,11221,Brooklyn,2022.0,,5571.7,10007,Manhattan,2017
2476,,,,,11237,Brooklyn,2022.0,,3484.0,10280,Manhattan,2017
2477,,,,,11238,Brooklyn,2022.0,,3589.7,10005,Manhattan,2017
2478,,,,,11375,Queens,2022.0,,5831.5,10282,Manhattan,2017
2479,,,,,10019,New York,2022.0,,4763.6,10069,Manhattan,2017
2480,,,,,10009,New York,2022.0,,3830.9,10004,Manhattan,2017
2481,,,,,11212,Brooklyn,2022.0,,3305.3,10006,Manhattan,2017
2482,,,,,11103,Queens,2022.0,,3121.6,11109,Queens,2017
2483,,,,,11222,Brooklyn,2022.0,,2488.9,11385,Queens,2017
2484,,,,,11226,Brooklyn,2022.0,,1556.9,10467,Bronx,2017
2485,,,,,10014,New York,2022.0,,2155.2,11226,Brooklyn,2017
2486,,,,,10028,New York,2022.0,,2006.3,11220,Brooklyn,2017
2487,,,,,10019,New York,2022.0,,2301.3,11207,Brooklyn,2017
2488,,,,,11221,Brooklyn,2022.0,,1750.3,11214,Brooklyn,2017
2489,,,,,11369,Queens,2022.0,,3173.1,10025,Manhattan,2017
2490,,,,,11369,Queens,2022.0,,1515.9,10314,STATEN_ISLAND,2017
2491,,,,,10013,New York,2022.0,,2474.8,11221,Brooklyn,2017
2492,,,,,10002,New York,2022.0,,1679.9,10458,Bronx,2017
2493,,,,,10019,New York,2022.0,,1964.7,11235,Brooklyn,2017
2494,,,,,11105,Queens,2022.0,,1673.9,11223,Brooklyn,2017
2495,,,,,11224,Brooklyn,2022.0,,2929.6,11206,Brooklyn,2017
2496,,,,,11364,Queens,2022.0,,1793.9,11229,Brooklyn,2017
2497,,,,,11206,Brooklyn,2022.0,,1794.2,11355,Queens,2017
2498,,,,,11106,Queens,2022.0,,2016.7,11230,Brooklyn,2017
2499,,,,,11234,Brooklyn,2022.0,,2299.1,11233,Brooklyn,2017
2500,,,,,10009,New York,2022.0,,1471.1,10457,Bronx,2017
2501,,,,,10034,New York,2022.0,,1545.1,10462,Bronx,2017
2502,,,,,11203,Brooklyn,2022.0,,2505.7,10029,Manhattan,2017
2503,,,,,11215,Brooklyn,2022.0,,2243.2,11218,Brooklyn,2017
2504,,,,,11102,Queens,2022.0,,3106.8,10002,Manhattan,2017
2505,,,,,11228,Brooklyn,2022.0,,2080.7,11375,Queens,2017
2506,,,,,10025,New York,2022.0,,2260.5,10463,Bronx,2017
2507,,,,,10014,New York,2022.0,,2714.6,11215,Brooklyn,2017
2508,,,,,10019,New York,2022.0,,2211.2,11213,Brooklyn,2017
2509,,,,,11203,Brooklyn,2022.0,,2184.0,11210,Brooklyn,2017
2510,,,,,11238,Brooklyn,2022.0,,1869.4,11209,Brooklyn,2017
2511,,,,,10065,New York,2022.0,,2586.3,10027,Manhattan,2017
2512,,,,,11106,Queens,2022.0,,3241.0,11211,Brooklyn,2017
2513,,,,,11218,Brooklyn,2022.0,,3335.8,11201,Brooklyn,2017
2514,,,,,11218,Brooklyn,2022.0,,2223.3,10032,Manhattan,2017
2515,,,,,10019,New York,2022.0,,3459.1,10023,Manhattan,2017
2516,,,,,11223,Brooklyn,2022.0,,2734.8,10128,Manhattan,2017
2517,,,,,10023,New York,2022.0,,3067.0,11238,Brooklyn,2017
2518,,,,,11225,Brooklyn,2022.0,,2434.8,11216,Brooklyn,2017
2519,,,,,11235,Brooklyn,2022.0,,3250.8,10009,Manhattan,2017
2520,,,,,10036,New York,2022.0,,1675.5,11435,Queens,2017
2521,,,,,10016,New York,2022.0,,3075.0,10024,Manhattan,2017
2522,,,,,10028,New York,2022.0,,2274.3,11225,Brooklyn,2017
2523,,,,,10028,New York,2022.0,,2278.9,10033,Manhattan,2017
2524,,,,,11206,Brooklyn,2022.0,,2405.0,10031,Manhattan,2017
2525,,,,,10003,New York,2022.0,,2178.8,11354,Queens,2017
2526,,,,,11210,Brooklyn,2022.0,,3354.7,10003,Manhattan,2017
2527,,,,,10011,New York,2022.0,,3563.3,10016,Manhattan,2017
2528,,,,,11222,Brooklyn,2022.0,,3715.8,10011,Manhattan,2017
2529,,,,,11222,Brooklyn,2022.0,,1518.4,10461,Bronx,2017
2530,,,,,10028,New York,2022.0,,2576.6,11237,Brooklyn,2017
2531,,,,,10065,New York,2022.0,,2782.7,10028,Manhattan,2017
2532,,,,,11374,Queens,2022.0,,1500.5,11228,Brooklyn,2017
2533,,,,,11435,Queens,2022.0,,2628.9,11205,Brooklyn,2017
2534,,,,,11373,Queens,2022.0,,1852.7,10040,Manhattan,2017
2535,,,,,10024,New York,2022.0,,2091.4,11374,Queens,2017
2536,,,,,11102,Queens,2022.0,,1775.5,10465,Bronx,2017
2537,,,,,10023,New York,2022.0,,3534.3,10019,Manhattan,2017
2538,,,,,10003,New York,2022.0,,1896.0,10034,Manhattan,2017
