,zip_code,state,city,borough,date,mean_rent
492275,10465,NY,New York,BRONX,2022-01-31,2132.545204236209
492337,10019,NY,New York,MANHATTAN,2022-01-31,3797.3032136363754
492458,10034,NY,New York,MANHATTAN,2022-01-31,2059.065912324575
492490,10304,NY,New York,STATEN_ISLAND,2022-01-31,2189.442701974718
492537,10021,NY,New York,MANHATTAN,2022-01-31,3025.253474591917
492679,11217,NY,New York,BROOKLYN,2022-01-31,3477.927324899352
492751,11101,NY,New York,QUEENS,2022-01-31,3458.3503081844688
492796,10026,NY,New York,MANHATTAN,2022-01-31,2798.3459458710454
492922,11222,NY,New York,BROOKLYN,2022-01-31,3528.670200928828
492949,11231,NY,New York,BROOKLYN,2022-01-31,3406.0757675998416
492961,11106,NY,New York,QUEENS,2022-01-31,2304.8759079409074
